LAT;LON;YEAR;MO;DY;PRECTOT;RH2M;PS;T2M;WS50M
-27.59439;-48.54179;1982;12;27;0.09;72.66;98.54;23.38;5.99
-27.59439;-48.54179;1982;12;28;1.36;82.91;98.59;23.41;6.05
-27.59439;-48.54179;1982;12;29;0.24;81.09;98.41;24.3;5.7
-27.59439;-48.54179;1982;12;30;0.47;78.85;98.19;24.86;5.01
-27.59439;-48.54179;1982;12;31;4.33;75.73;98.05;24.91;3.76
-27.59439;-48.54179;1983;1;1;10.18;83.41;98.09;23.24;6.15
-27.59439;-48.54179;1983;1;2;6.33;81.22;98.09;23.02;7.11
-27.59439;-48.54179;1983;1;3;3.1;79.96;98.33;22.79;5.9
-27.59439;-48.54179;1983;1;4;7.54;78.37;98.59;22.42;5.59
-27.59439;-48.54179;1983;1;5;21.39;81.83;98.55;21.27;9.31
-27.59439;-48.54179;1983;1;6;70.5;85.88;98.28;21.44;9.48
-27.59439;-48.54179;1983;1;7;15.1;83.18;97.73;23.21;4.07
-27.59439;-48.54179;1983;1;8;0.77;81.07;97.82;23.54;3.94
-27.59439;-48.54179;1983;1;9;0.74;81.48;97.97;23.3;3.52
-27.59439;-48.54179;1983;1;10;4.07;82.06;97.89;24.7;4.59
-27.59439;-48.54179;1983;1;11;4.92;81.96;97.9;25.48;4.43
-27.59439;-48.54179;1983;1;12;2.38;82.46;98;25.01;4.31
-27.59439;-48.54179;1983;1;13;0.88;81.1;98.36;23.43;5.57
-27.59439;-48.54179;1983;1;14;1.75;81.07;98.23;23.56;5.73
-27.59439;-48.54179;1983;1;15;14.89;81.65;97.85;25;4.76
-27.59439;-48.54179;1983;1;16;3.54;83.4;97.91;24.76;3.14
-27.59439;-48.54179;1983;1;17;0.72;83.6;98.1;24.07;5.02
-27.59439;-48.54179;1983;1;18;1.68;86.2;98.1;23.44;5.05
-27.59439;-48.54179;1983;1;19;24.2;82.36;97.69;24.28;5.02
-27.59439;-48.54179;1983;1;20;14.5;75.83;97.43;24.75;3.51
-27.59439;-48.54179;1983;1;21;1.11;75.54;97.74;23.91;5.77
-27.59439;-48.54179;1983;1;22;0.92;78.54;98.32;24.53;4.03
-27.59439;-48.54179;1983;1;23;1.56;81.19;98.77;23.75;4.16
-27.59439;-48.54179;1983;1;24;9.63;83.8;98.81;23.88;5.79
-27.59439;-48.54179;1983;1;25;3.21;81.93;98.47;25.22;5.5
-27.59439;-48.54179;1983;1;26;0.95;79.84;98.17;25.53;5.38
-27.59439;-48.54179;1983;1;27;2.84;80.69;98.24;26.05;4.54
-27.59439;-48.54179;1983;1;28;16.47;86.96;98.43;25.71;4.73
-27.59439;-48.54179;1983;1;29;8.01;89.16;98.31;24.88;7
-27.59439;-48.54179;1983;1;30;15.92;90.28;97.9;25.04;7.76
-27.59439;-48.54179;1983;1;31;18.69;83.58;97.77;25.07;8.07
-27.59439;-48.54179;1983;2;1;5.93;74.12;98.41;21.61;12.56
-27.59439;-48.54179;1983;2;2;0.85;66.41;98.89;20.25;7.86
-27.59439;-48.54179;1983;2;3;2.12;73.62;98.86;21.22;5.33
-27.59439;-48.54179;1983;2;4;2.72;84.79;98.65;22.72;4.12
-27.59439;-48.54179;1983;2;5;1.59;85.45;98.71;23.33;3.52
-27.59439;-48.54179;1983;2;6;5.77;83.66;98.83;23.81;5.61
-27.59439;-48.54179;1983;2;7;6.53;85.77;98.6;23.58;6.32
-27.59439;-48.54179;1983;2;8;8.53;85.65;98.42;22.99;5.93
-27.59439;-48.54179;1983;2;9;7.37;85.09;98.03;23.18;6.22
-27.59439;-48.54179;1983;2;10;11.82;83.21;97.79;23.61;4.51
-27.59439;-48.54179;1983;2;11;4.54;79.93;97.73;24.99;2.24
-27.59439;-48.54179;1983;2;12;4.4;79.2;98.12;24.67;5.49
-27.59439;-48.54179;1983;2;13;1.8;80.99;98.75;22.14;7.74
-27.59439;-48.54179;1983;2;14;7.66;84.23;98.72;23.06;7.68
-27.59439;-48.54179;1983;2;15;8.44;86.33;98.36;25.66;5.74
-27.59439;-48.54179;1983;2;16;15.83;88.7;98.18;25.76;4.5
-27.59439;-48.54179;1983;2;17;14.28;87.85;98.44;22.91;4.86
-27.59439;-48.54179;1983;2;18;2.62;83.44;98.52;23.8;3.54
-27.59439;-48.54179;1983;2;19;14.01;84.67;98.61;25.46;3.95
-27.59439;-48.54179;1983;2;20;2.34;87.03;98.73;25.01;4.94
-27.59439;-48.54179;1983;2;21;1.26;89.03;98.6;25.04;4.71
-27.59439;-48.54179;1983;2;22;1.2;85.93;98.56;25.37;4.42
-27.59439;-48.54179;1983;2;23;0.56;77.62;98.42;26.31;4.67
-27.59439;-48.54179;1983;2;24;3.76;77.8;98.22;26.87;3.05
-27.59439;-48.54179;1983;2;25;25.28;74.71;98.05;27.67;3.19
-27.59439;-48.54179;1983;2;26;5.2;80.1;97.93;26.94;2.7
-27.59439;-48.54179;1983;2;27;30.96;89.44;98.08;24.9;3.69
-27.59439;-48.54179;1983;2;28;25.18;85.14;97.92;22.08;7.35
-27.59439;-48.54179;1983;3;1;0.83;77.91;98.13;21.59;5.96
-27.59439;-48.54179;1983;3;2;9.53;76.21;98.29;22.16;3.53
-27.59439;-48.54179;1983;3;3;14.83;83.56;98.23;22.99;4.67
-27.59439;-48.54179;1983;3;4;8.31;90.55;98.06;22.85;4.58
-27.59439;-48.54179;1983;3;5;0.86;83.44;98.41;22.1;5.31
-27.59439;-48.54179;1983;3;6;0.46;84.12;98.76;21.4;5.3
-27.59439;-48.54179;1983;3;7;3;86.42;98.62;22.26;6.36
-27.59439;-48.54179;1983;3;8;0.02;79.71;98.58;24.11;3.83
-27.59439;-48.54179;1983;3;9;0.72;79.61;98.5;25.68;6.1
-27.59439;-48.54179;1983;3;10;1.76;73.23;98.14;27.58;5.57
-27.59439;-48.54179;1983;3;11;13.42;79.68;97.91;26.79;4.4
-27.59439;-48.54179;1983;3;12;8.45;85.42;97.96;23.9;5.75
-27.59439;-48.54179;1983;3;13;0.44;77.81;98.69;21.47;6.88
-27.59439;-48.54179;1983;3;14;2.59;76.74;98.94;21.15;4.13
-27.59439;-48.54179;1983;3;15;1.99;76.77;98.98;21.06;4.3
-27.59439;-48.54179;1983;3;16;0.97;74.76;98.58;21.43;6.87
-27.59439;-48.54179;1983;3;17;1.39;84.58;98.1;21.49;6.44
-27.59439;-48.54179;1983;3;18;13.23;91.38;97.8;22.31;8.38
-27.59439;-48.54179;1983;3;19;3.9;74.64;98.41;19.26;7.71
-27.59439;-48.54179;1983;3;20;0;71.41;98.76;18.71;5.58
-27.59439;-48.54179;1983;3;21;0;67.23;99.15;19.14;3.53
-27.59439;-48.54179;1983;3;22;0.55;67.9;99.47;20.41;3.98
-27.59439;-48.54179;1983;3;23;2.33;71.07;99.41;20.46;4.72
-27.59439;-48.54179;1983;3;24;8.45;80.16;99.19;19.78;5.33
-27.59439;-48.54179;1983;3;25;6.1;86.42;98.94;20.28;6.26
-27.59439;-48.54179;1983;3;26;7.13;88.17;98.63;21.55;4.83
-27.59439;-48.54179;1983;3;27;3.11;80.82;98.28;23.4;2.84
-27.59439;-48.54179;1983;3;28;5.14;82.18;98.14;23.32;3.22
-27.59439;-48.54179;1983;3;29;3.62;84.55;98.4;22.15;3.5
-27.59439;-48.54179;1983;3;30;0.21;80.07;98.66;20.85;4.95
-27.59439;-48.54179;1983;3;31;3.15;84.13;98.82;20.13;4.35
-27.59439;-48.54179;1983;4;1;7.73;86.19;98.95;21.17;5.97
-27.59439;-48.54179;1983;4;2;5.18;84.68;99.09;20.85;6.72
-27.59439;-48.54179;1983;4;3;1.08;86.74;98.72;20.82;8.89
-27.59439;-48.54179;1983;4;4;8.98;87.56;98.18;21.71;6.47
-27.59439;-48.54179;1983;4;5;27.04;88.43;97.85;22.54;6.41
-27.59439;-48.54179;1983;4;6;10.56;84.39;98.04;20.45;5.79
-27.59439;-48.54179;1983;4;7;0.68;78.34;98.13;20.38;2.95
-27.59439;-48.54179;1983;4;8;0;72.76;98.47;21.07;2.57
-27.59439;-48.54179;1983;4;9;0.23;77.84;98.98;21.03;2.42
-27.59439;-48.54179;1983;4;10;0.66;85.91;99.01;20.17;3.87
-27.59439;-48.54179;1983;4;11;0.46;85.81;98.7;21.12;4.69
-27.59439;-48.54179;1983;4;12;0.52;86.26;98.47;21.66;5.26
-27.59439;-48.54179;1983;4;13;0.2;81.07;98.29;23;3.55
-27.59439;-48.54179;1983;4;14;12.55;85.84;98.49;21.94;4.07
-27.59439;-48.54179;1983;4;15;25.61;88.77;98.64;20.26;4.1
-27.59439;-48.54179;1983;4;16;1.22;82.38;98.97;19.09;5.81
-27.59439;-48.54179;1983;4;17;6.23;82.75;98.78;19.18;6.04
-27.59439;-48.54179;1983;4;18;21.39;92.52;98.25;20.84;8.63
-27.59439;-48.54179;1983;4;19;0.59;89.71;97.91;21.8;5.21
-27.59439;-48.54179;1983;4;20;1.1;85.19;98.28;20.5;4.13
-27.59439;-48.54179;1983;4;21;0.05;80.45;98.68;18.17;6.66
-27.59439;-48.54179;1983;4;22;0.07;78.14;98.92;17.32;4.76
-27.59439;-48.54179;1983;4;23;6.17;77.51;98.97;18.19;3.58
-27.59439;-48.54179;1983;4;24;16.61;93.23;98.18;18.84;8.15
-27.59439;-48.54179;1983;4;25;0.13;81.89;98.26;18.99;4.46
-27.59439;-48.54179;1983;4;26;0.11;81.14;98.68;19.01;3.01
-27.59439;-48.54179;1983;4;27;0.13;85.58;98.58;19.57;5.51
-27.59439;-48.54179;1983;4;28;0.21;86.56;98.32;20.36;5.59
-27.59439;-48.54179;1983;4;29;0.49;84.05;98.04;22.58;7.25
-27.59439;-48.54179;1983;4;30;4.14;86.43;98.73;19.14;4.66
-27.59439;-48.54179;1983;5;1;23.86;91.92;98.69;20.05;4.07
-27.59439;-48.54179;1983;5;2;8.25;87.24;99.12;18.42;5.66
-27.59439;-48.54179;1983;5;3;6.83;85.08;99.26;18.44;5.86
-27.59439;-48.54179;1983;5;4;2.32;87.75;99;19.46;8.71
-27.59439;-48.54179;1983;5;5;0.43;89.22;98.82;21.05;5.64
-27.59439;-48.54179;1983;5;6;2.14;85.2;99.17;18.83;5.83
-27.59439;-48.54179;1983;5;7;1.17;87.3;98.72;19.25;4.83
-27.59439;-48.54179;1983;5;8;5.9;91.48;98.02;20.29;6.4
-27.59439;-48.54179;1983;5;9;31.27;85.99;98.56;18.82;3.72
-27.59439;-48.54179;1983;5;10;17.36;90.89;98.34;21.37;7.05
-27.59439;-48.54179;1983;5;11;9.05;92.04;97.93;21.56;4.54
-27.59439;-48.54179;1983;5;12;0.53;83.58;98.48;18.62;6.59
-27.59439;-48.54179;1983;5;13;0.87;85.01;99.17;17.69;2.99
-27.59439;-48.54179;1983;5;14;1.94;83.95;99.23;18.4;3.42
-27.59439;-48.54179;1983;5;15;3.07;93.08;98.81;19.42;6.16
-27.59439;-48.54179;1983;5;16;7.45;92.89;98.06;21.45;6.25
-27.59439;-48.54179;1983;5;17;7;82.26;98.29;18.87;4.87
-27.59439;-48.54179;1983;5;18;15.52;84.57;98.63;18.05;3.94
-27.59439;-48.54179;1983;5;19;38.96;91.67;97.94;20.24;8.72
-27.59439;-48.54179;1983;5;20;6.69;85.51;98.26;18.33;6.75
-27.59439;-48.54179;1983;5;21;3.38;85.87;98.77;17.81;4.68
-27.59439;-48.54179;1983;5;22;0.91;83.83;98.71;18.11;4.94
-27.59439;-48.54179;1983;5;23;3.39;88.77;98.45;17.98;2.55
-27.59439;-48.54179;1983;5;24;5.13;86.34;98.57;16.99;8.44
-27.59439;-48.54179;1983;5;25;0.79;79.35;98.97;15.77;4.65
-27.59439;-48.54179;1983;5;26;0.74;84.13;98.84;15.82;5.99
-27.59439;-48.54179;1983;5;27;19.78;90.87;98.11;17.54;8.51
-27.59439;-48.54179;1983;5;28;10.36;89.33;97.77;17.6;3.56
-27.59439;-48.54179;1983;5;29;0.25;81.59;98.09;15.57;3.39
-27.59439;-48.54179;1983;5;30;4.52;81.21;98.17;15.48;2.8
-27.59439;-48.54179;1983;5;31;1.6;81.96;98.38;15.49;4.83
-27.59439;-48.54179;1983;6;1;0;66.61;98.69;13.57;3.75
-27.59439;-48.54179;1983;6;2;0.2;81.05;98.76;12.82;5.24
-27.59439;-48.54179;1983;6;3;1.14;83.65;98.35;14.65;3.75
-27.59439;-48.54179;1983;6;4;0;68.78;98.33;11.44;4.39
-27.59439;-48.54179;1983;6;5;0;68.02;98.9;9.88;3.23
-27.59439;-48.54179;1983;6;6;0.85;72.81;98.94;11.65;1.53
-27.59439;-48.54179;1983;6;7;0.66;79.07;98.9;11.86;3.05
-27.59439;-48.54179;1983;6;8;0.83;86.45;98.54;13.12;5.99
-27.59439;-48.54179;1983;6;9;3.61;86.57;98.32;14.58;5.27
-27.59439;-48.54179;1983;6;10;1.49;81.64;99.09;12.18;4.43
-27.59439;-48.54179;1983;6;11;10.14;79.48;99.19;13.86;1.8
-27.59439;-48.54179;1983;6;12;89.11;96.56;99.07;14.99;5.3
-27.59439;-48.54179;1983;6;13;27.14;93.09;98.7;17.13;3.91
-27.59439;-48.54179;1983;6;14;8.17;80.83;98.81;14.61;2.11
-27.59439;-48.54179;1983;6;15;0.41;78.61;99.05;11.67;5.41
-27.59439;-48.54179;1983;6;16;0;81.46;99.33;12.09;3.42
-27.59439;-48.54179;1983;6;17;0;88.01;99.12;12.61;5.77
-27.59439;-48.54179;1983;6;18;0;91.69;98.96;14.66;6.71
-27.59439;-48.54179;1983;6;19;0;92.69;98.83;16.88;6.76
-27.59439;-48.54179;1983;6;20;0;89.32;98.56;18.73;7.38
-27.59439;-48.54179;1983;6;21;0;87.75;98.44;19.46;7.76
-27.59439;-48.54179;1983;6;22;0.01;88.09;98.37;20.27;7.86
-27.59439;-48.54179;1983;6;23;21.65;91.89;98.35;17.69;5.12
-27.59439;-48.54179;1983;6;24;13.8;89.08;98.84;14.43;6.9
-27.59439;-48.54179;1983;6;25;3.05;84.66;99.04;12.82;4.54
-27.59439;-48.54179;1983;6;26;2.8;81.64;99.11;13.52;2.64
-27.59439;-48.54179;1983;6;27;4.89;90.41;98.79;15.27;4.48
-27.59439;-48.54179;1983;6;28;1.12;86.9;98.87;14.59;4.76
-27.59439;-48.54179;1983;6;29;0.18;83.39;99.2;12.33;3.22
-27.59439;-48.54179;1983;6;30;1.92;88.9;98.63;13.49;6.18
-27.59439;-48.54179;1983;7;1;0.18;88.48;98.36;15.17;4.56
-27.59439;-48.54179;1983;7;2;3.98;92.63;97.67;16.23;9.05
-27.59439;-48.54179;1983;7;3;0.97;70.42;98.54;14.12;4.65
-27.59439;-48.54179;1983;7;4;0.19;67.56;98.88;12.54;4.82
-27.59439;-48.54179;1983;7;5;14.56;90.81;98.03;13.94;8.92
-27.59439;-48.54179;1983;7;6;42.37;92.78;97.79;17.06;5.04
-27.59439;-48.54179;1983;7;7;56.33;94.8;97.65;17.91;7
-27.59439;-48.54179;1983;7;8;49.95;91.69;97.59;18.69;6.16
-27.59439;-48.54179;1983;7;9;48.3;84.34;98.04;14.71;3.64
-27.59439;-48.54179;1983;7;10;36.99;92.29;97.8;16.77;4.09
-27.59439;-48.54179;1983;7;11;44.98;90.68;98.59;12.44;5.21
-27.59439;-48.54179;1983;7;12;2.19;92.17;99.03;13.51;4.51
-27.59439;-48.54179;1983;7;13;6.28;92.74;99.28;14.36;4.03
-27.59439;-48.54179;1983;7;14;1.75;93.77;98.88;16.82;7.86
-27.59439;-48.54179;1983;7;15;0.25;91.65;98.47;17.6;6.36
-27.59439;-48.54179;1983;7;16;40.19;92.18;98.86;13.74;8.3
-27.59439;-48.54179;1983;7;17;17.69;91.17;98.94;12.59;8.58
-27.59439;-48.54179;1983;7;18;0.75;85.35;99.02;12.08;5.84
-27.59439;-48.54179;1983;7;19;0.72;82.88;99.12;11.98;4.83
-27.59439;-48.54179;1983;7;20;0.05;77.9;99.28;12.15;2.58
-27.59439;-48.54179;1983;7;21;0.11;80.18;98.97;12.75;3.74
-27.59439;-48.54179;1983;7;22;0.32;81.53;98.93;12.75;3.5
-27.59439;-48.54179;1983;7;23;1.04;88.65;99.01;14.02;3.65
-27.59439;-48.54179;1983;7;24;35.12;93.65;98.84;15.76;2.84
-27.59439;-48.54179;1983;7;25;35.05;92.52;99.29;14.57;7.8
-27.59439;-48.54179;1983;7;26;19.37;88.56;99.74;14.27;6.3
-27.59439;-48.54179;1983;7;27;15.63;94.43;99.31;14.95;7.8
-27.59439;-48.54179;1983;7;28;27.97;85.73;98.69;17.62;4.82
-27.59439;-48.54179;1983;7;29;0.72;89.66;99.09;16.1;2.46
-27.59439;-48.54179;1983;7;30;19.37;91.18;98.96;16.93;4.16
-27.59439;-48.54179;1983;7;31;60.87;93.22;99.09;14.55;7.37
-27.59439;-48.54179;1983;8;1;25.36;90.14;99.07;12.31;6.15
-27.59439;-48.54179;1983;8;2;5.65;86.83;99.27;12.37;10.05
-27.59439;-48.54179;1983;8;3;1.67;84.23;99.64;12.75;8.36
-27.59439;-48.54179;1983;8;4;0.2;79.8;99.83;11.98;3.91
-27.59439;-48.54179;1983;8;5;0.01;75.51;99.8;11.23;1.87
-27.59439;-48.54179;1983;8;6;0;83.21;99.43;11.87;5.96
-27.59439;-48.54179;1983;8;7;0.04;80.97;98.96;13.55;4.49
-27.59439;-48.54179;1983;8;8;2.33;88.15;98.89;14.38;3.29
-27.59439;-48.54179;1983;8;9;3.66;89.79;99.41;13.1;5.95
-27.59439;-48.54179;1983;8;10;0.9;90.21;99.52;14.39;6.11
-27.59439;-48.54179;1983;8;11;0.14;91.36;99.14;16.26;8.08
-27.59439;-48.54179;1983;8;12;0.02;91.5;98.79;17.09;8.33
-27.59439;-48.54179;1983;8;13;0;88.26;98.43;17.36;6.15
-27.59439;-48.54179;1983;8;14;11.59;89.91;98.95;14.74;4.75
-27.59439;-48.54179;1983;8;15;11.32;88.24;98.67;18.06;4.93
-27.59439;-48.54179;1983;8;16;15.58;89.35;99.41;14.77;7.6
-27.59439;-48.54179;1983;8;17;43.11;94.48;99.32;14.67;6.11
-27.59439;-48.54179;1983;8;18;1.32;86.33;98.85;16.66;5.41
-27.59439;-48.54179;1983;8;19;0.01;77.54;99.18;13.92;3.93
-27.59439;-48.54179;1983;8;20;0.03;78.54;99.29;12.28;4.92
-27.59439;-48.54179;1983;8;21;1.52;79.92;99.73;11.19;4.04
-27.59439;-48.54179;1983;8;22;1.39;77.85;99.54;13.97;4.01
-27.59439;-48.54179;1983;8;23;0.19;89.02;99.15;14.2;6.61
-27.59439;-48.54179;1983;8;24;1.39;92.36;98.81;16.31;7.23
-27.59439;-48.54179;1983;8;25;0.99;89.59;98.59;19.6;6.79
-27.59439;-48.54179;1983;8;26;0.1;81.45;98.58;22.73;5.5
-27.59439;-48.54179;1983;8;27;0.08;80.6;98.75;22.57;5.43
-27.59439;-48.54179;1983;8;28;0.03;82.35;98.88;22.1;5.31
-27.59439;-48.54179;1983;8;29;0.15;83.95;98.4;21.97;6.39
-27.59439;-48.54179;1983;8;30;0;76.92;98.04;22.35;5.47
-27.59439;-48.54179;1983;8;31;15.57;90.89;98.18;17.46;3.12
-27.59439;-48.54179;1983;9;1;1.64;77.1;98.45;15.19;3.85
-27.59439;-48.54179;1983;9;2;0.86;74.11;98.97;12.47;3.72
-27.59439;-48.54179;1983;9;3;0.06;78.47;99.11;13.64;3.37
-27.59439;-48.54179;1983;9;4;0.6;84.77;98.97;13.76;4.16
-27.59439;-48.54179;1983;9;5;5.64;89.38;98.41;16.48;3.93
-27.59439;-48.54179;1983;9;6;0.02;83.96;98.16;18.75;3.87
-27.59439;-48.54179;1983;9;7;3.53;90.92;98.44;15.12;7.77
-27.59439;-48.54179;1983;9;8;0.01;70.45;99.28;10.91;9.55
-27.59439;-48.54179;1983;9;9;0.01;76.7;99.66;11.19;3.86
-27.59439;-48.54179;1983;9;10;0.12;77.79;99.56;13.3;3.81
-27.59439;-48.54179;1983;9;11;1.31;82.71;99.71;12.03;3.5
-27.59439;-48.54179;1983;9;12;8.17;84.88;99.43;11.5;3.24
-27.59439;-48.54179;1983;9;13;3.47;79.04;99.18;13.32;2.82
-27.59439;-48.54179;1983;9;14;1.24;81.98;99.02;15.05;3.41
-27.59439;-48.54179;1983;9;15;18.9;92.91;98.39;15.7;7.09
-27.59439;-48.54179;1983;9;16;0.19;81.11;98.25;16.42;4.94
-27.59439;-48.54179;1983;9;17;1.74;87.85;98.66;15.36;4.02
-27.59439;-48.54179;1983;9;18;1.37;91.45;98.21;15.44;5.06
-27.59439;-48.54179;1983;9;19;0.11;78.93;98.59;14.62;8.08
-27.59439;-48.54179;1983;9;20;0;67.45;99.37;11.76;5.25
-27.59439;-48.54179;1983;9;21;0.19;71.21;99.4;13.25;4.26
-27.59439;-48.54179;1983;9;22;15.91;89.43;99.02;15.41;7.52
-27.59439;-48.54179;1983;9;23;53.17;95.99;98.36;16.18;7.26
-27.59439;-48.54179;1983;9;24;0.16;88.37;98.4;17.66;3.21
-27.59439;-48.54179;1983;9;25;1.41;93.71;98.96;17.69;6.78
-27.59439;-48.54179;1983;9;26;6.13;92.89;99.24;17.9;10.24
-27.59439;-48.54179;1983;9;27;4.42;91.75;99.14;18.46;11.29
-27.59439;-48.54179;1983;9;28;0.91;92.13;98.9;18.97;9.15
-27.59439;-48.54179;1983;9;29;2.09;92.09;98.79;19.23;6.71
-27.59439;-48.54179;1983;9;30;12.99;88.01;99.28;15.62;9.1
-27.59439;-48.54179;1983;10;1;2.66;89.89;99;16.98;2.85
-27.59439;-48.54179;1983;10;2;1.27;83.81;99.38;15.72;5.13
-27.59439;-48.54179;1983;10;3;0.18;84.25;99.36;17.02;4.03
-27.59439;-48.54179;1983;10;4;0;87.45;99.17;18.36;4.56
-27.59439;-48.54179;1983;10;5;0;81.38;99.14;19.59;3.92
-27.59439;-48.54179;1983;10;6;0;85.69;99.15;19.31;4.28
-27.59439;-48.54179;1983;10;7;0;82.71;98.78;21.58;5.81
-27.59439;-48.54179;1983;10;8;0.01;79.82;98.2;23.49;6.11
-27.59439;-48.54179;1983;10;9;0.56;79.05;97.94;22.05;8.25
-27.59439;-48.54179;1983;10;10;4.24;84.8;98.63;15.18;6.18
-27.59439;-48.54179;1983;10;11;3.96;83.74;99.02;15.19;2.69
-27.59439;-48.54179;1983;10;12;5.79;85.88;99.11;17.53;5.45
-27.59439;-48.54179;1983;10;13;4.36;89.57;98.93;18.54;7.13
-27.59439;-48.54179;1983;10;14;1.3;90.23;98.46;19.75;6.48
-27.59439;-48.54179;1983;10;15;0.64;76.78;98.05;21.84;2.52
-27.59439;-48.54179;1983;10;16;1.37;81.52;97.89;21.85;5.71
-27.59439;-48.54179;1983;10;17;17.75;88.02;97.53;19.45;8.91
-27.59439;-48.54179;1983;10;18;3.87;74.54;98.48;16.59;8
-27.59439;-48.54179;1983;10;19;0.39;75.35;98.74;17.43;3.99
-27.59439;-48.54179;1983;10;20;0.47;81.4;98.62;18.95;6
-27.59439;-48.54179;1983;10;21;3.77;86.38;98.05;19.89;7.51
-27.59439;-48.54179;1983;10;22;1.9;80.5;97.41;21.92;4.39
-27.59439;-48.54179;1983;10;23;0.25;69.13;98.68;15.59;11.43
-27.59439;-48.54179;1983;10;24;0.03;73.29;99.6;14.07;6.47
-27.59439;-48.54179;1983;10;25;0.26;70.68;99.58;17.08;6.55
-27.59439;-48.54179;1983;10;26;1.47;75.93;99.67;18.01;7.61
-27.59439;-48.54179;1983;10;27;2.02;77.28;99.64;18.49;7.46
-27.59439;-48.54179;1983;10;28;1.78;83.94;99.43;19.03;6.88
-27.59439;-48.54179;1983;10;29;1.04;86.43;99.02;20.09;7.48
-27.59439;-48.54179;1983;10;30;0.06;86.3;98.74;20.33;6.4
-27.59439;-48.54179;1983;10;31;1.48;87.27;98.61;20.63;4.02
-27.59439;-48.54179;1983;11;1;1.95;85.17;98.93;20.61;4.99
-27.59439;-48.54179;1983;11;2;4.02;87.77;98.98;19.97;4.77
-27.59439;-48.54179;1983;11;3;18.79;93.53;98.53;19.88;8.03
-27.59439;-48.54179;1983;11;4;4.63;78.26;98.14;22.14;5.76
-27.59439;-48.54179;1983;11;5;5.93;74.19;98.07;21.57;1.82
-27.59439;-48.54179;1983;11;6;0.98;74.69;98.3;21.27;2.71
-27.59439;-48.54179;1983;11;7;2.64;72.08;98.42;21.82;3.24
-27.59439;-48.54179;1983;11;8;4.93;80.67;98.25;22.67;3.45
-27.59439;-48.54179;1983;11;9;0.32;82.28;98.53;22.34;3.08
-27.59439;-48.54179;1983;11;10;1.56;81.94;98.63;22.42;6.16
-27.59439;-48.54179;1983;11;11;45.43;84.16;98.58;20.98;4.5
-27.59439;-48.54179;1983;11;12;23.5;77.31;97.78;23.19;3.32
-27.59439;-48.54179;1983;11;13;5.95;75.92;97.51;23.57;4.82
-27.59439;-48.54179;1983;11;14;3.43;76.24;98.05;21.58;2.83
-27.59439;-48.54179;1983;11;15;13.03;79.83;98.22;21.08;2.74
-27.59439;-48.54179;1983;11;16;4.45;72.68;98.19;21.5;3.1
-27.59439;-48.54179;1983;11;17;0.05;73.33;98.5;22.4;2.48
-27.59439;-48.54179;1983;11;18;0.23;79.12;98.46;23.58;4.9
-27.59439;-48.54179;1983;11;19;10.89;86.71;98.19;22.5;3.82
-27.59439;-48.54179;1983;11;20;3.25;80.48;98.17;21.3;4.87
-27.59439;-48.54179;1983;11;21;12.06;82.35;98.12;21.04;5.96
-27.59439;-48.54179;1983;11;22;2.28;70.86;98.08;18.13;11.65
-27.59439;-48.54179;1983;11;23;0.01;68.58;98.55;18.86;5.01
-27.59439;-48.54179;1983;11;24;0.03;75.28;98.49;21.56;5.75
-27.59439;-48.54179;1983;11;25;0.04;74.63;98.77;23.14;4.68
-27.59439;-48.54179;1983;11;26;12.53;84.56;98.92;21.65;4.85
-27.59439;-48.54179;1983;11;27;11.59;83.88;99.02;19.97;6.52
-27.59439;-48.54179;1983;11;28;4.42;75.71;99.02;19.62;5.32
-27.59439;-48.54179;1983;11;29;2.53;80.45;98.87;21.11;7.43
-27.59439;-48.54179;1983;11;30;0.99;78.46;98.67;22.25;6.73
-27.59439;-48.54179;1983;12;1;7.29;75.29;98.3;23.97;7.65
-27.59439;-48.54179;1983;12;2;3.86;73.43;98.79;19.13;10.61
-27.59439;-48.54179;1983;12;3;3.89;79.45;98.96;18.67;7.04
-27.59439;-48.54179;1983;12;4;18.23;86.04;98.83;20.29;7.41
-27.59439;-48.54179;1983;12;5;22.77;86.3;98.48;20.9;5.71
-27.59439;-48.54179;1983;12;6;9.47;84.35;98.14;21.84;5.73
-27.59439;-48.54179;1983;12;7;1.32;78.11;98.06;22.73;3.4
-27.59439;-48.54179;1983;12;8;0.81;78.37;98.15;23.31;3.91
-27.59439;-48.54179;1983;12;9;2.8;82.18;98.09;24.8;3.62
-27.59439;-48.54179;1983;12;10;6.92;89.31;98.26;22.32;3.98
-27.59439;-48.54179;1983;12;11;22.1;89.03;98.45;21.2;4.2
-27.59439;-48.54179;1983;12;12;20.11;83.61;98.08;22.52;5.79
-27.59439;-48.54179;1983;12;13;12.99;86.41;97.84;23.48;5.4
-27.59439;-48.54179;1983;12;14;6.77;82.13;97.76;23.64;4.53
-27.59439;-48.54179;1983;12;15;4.67;81.45;98.16;22.81;2.75
-27.59439;-48.54179;1983;12;16;35.37;86.02;98.24;23.34;5.41
-27.59439;-48.54179;1983;12;17;27.1;88.34;98.25;23.47;5.81
-27.59439;-48.54179;1983;12;18;7.53;81.11;98.01;25.26;5.17
-27.59439;-48.54179;1983;12;19;25.4;81.2;97.95;25;3.83
-27.59439;-48.54179;1983;12;20;4.94;78.31;97.84;24.69;3.51
