--------------------
BDMEP - INMET
--------------------
Estação           : CAXIAS DO SUL - RS (OMM: 83942)
Latitude  (graus) : -29.16
Longitude (graus) : -51.2
Altitude  (metros): 759.60
Estação Operante
Inicio de operação: 12/04/1912
Periodo solicitado dos dados: 01/01/1940 a 01/04/2020
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVentoNebulosidade;
83942;06/04/1979;1800;13;11.1;79;923.4;18;3;10;
83942;07/04/1979;0000;11.1;10.9;98;926.3;23;3;10;
83942;07/04/1979;1200;9.8;8.8;87;926.8;32;1;10;
83942;07/04/1979;1800;12.2;11.6;93;926.3;32;3;10;
83942;08/04/1979;0000;11.4;11.2;98;927.2;18;3;8;
83942;09/04/1979;1200;15;12.5;74;926.2;5;3;1;
83942;09/04/1979;1800;20;15;57;923.1;5;1;9;
83942;10/04/1979;0000;16.9;13.2;64;927.3;36;1;8;
83942;10/04/1979;1200;13.9;13.4;94;926.8;32;1;10;
83942;10/04/1979;1800;17.9;15.5;77;923.9;32;1;10;
83942;11/04/1979;0000;15.6;14.8;92;924.3;32;1;9;
83942;11/04/1979;1200;16;14;80;925.6;27;1;10;
83942;11/04/1979;1800;19;15.9;72;924.2;18;3;9;
83942;12/04/1979;0000;14.8;13.8;89;925.7;18;1;4;
83942;12/04/1979;1200;11.9;11.1;91;929.4;5;1;7;
83942;12/04/1979;1800;17.8;13.9;64;926.7;18;3;10;
83942;13/04/1979;0000;14.8;13.3;84;928.4;9;1;8;
83942;13/04/1979;1200;14.9;12;70;930.2;14;3;9;
83942;13/04/1979;1800;19.7;15.9;66;928.5;14;1;10;
83942;14/04/1979;0000;15.8;14;82;924.5;9;1;10;
83942;14/04/1979;1200;15.9;14.1;82;929.5;5;5;9;
83942;14/04/1979;1800;21.9;16.9;59;926.8;36;3;7;
83942;15/04/1979;0000;17.8;15.2;75;925.3;36;7;4;
83942;15/04/1979;1200;16.1;15.1;90;925.9;36;3;10;
83942;15/04/1979;1800;18.3;17.1;88;924;36;5;10;
83942;16/04/1979;0000;16.5;16.1;96;924.7;36;1;10;
83942;17/04/1979;1200;17;16.1;91;927.4;36;3;10;
83942;17/04/1979;1800;18.8;17.2;85;923.6;32;3;10;
83942;18/04/1979;0000;15.1;15;99;923.8;14;1;5;
83942;18/04/1979;1200;14.6;14.3;97;924.4;23;1;10;
83942;18/04/1979;1800;19;16.6;78;922.3;18;3;4;
83942;19/04/1979;0000;14.9;14.3;94;924.3;18;1;0;
83942;19/04/1979;1200;15.2;12.8;75;924.5;36;1;3;
83942;19/04/1979;1800;22.8;15.8;46;922.5;27;1;0;
83942;20/04/1979;0000;15.9;15;91;923.6;18;1;0;
83942;20/04/1979;1200;15.4;13.9;84;924.7;36;3;10;
83942;20/04/1979;1800;22.4;16.8;55;923.2;27;3;10;
83942;21/04/1979;0000;15.2;14.9;97;924.3;18;1;10;
83942;22/04/1979;1200;12.4;12.1;96;927.8;18;3;10;
83942;22/04/1979;1800;16;14.5;85;927.2;18;3;7;
83942;23/04/1979;0000;13.6;13.2;95;928.7;14;3;7;
83942;24/04/1979;1200;11.4;11.4;100;932.5;14;1;10;
83942;24/04/1979;1800;15.9;14.2;83;930.4;18;3;7;
83942;25/04/1979;0000;13;12;89;931.1;14;1;6;
83942;25/04/1979;1200;11.6;10.3;85;932;5;1;1;
83942;25/04/1979;1800;17;14;71;928.9;18;1;6;
83942;26/04/1979;0000;12.8;11.9;90;929.8;14;1;0;
83942;26/04/1979;1200;14.4;12.4;79;929.6;5;1;6;
83942;26/04/1979;1800;17.4;15.1;78;927.2;5;1;7;
83942;27/04/1979;0000;13.2;12.6;93;927.4;14;1;3;
83942;27/04/1979;1200;14.2;12.8;85;927.2;36;1;4;
83942;27/04/1979;1800;18.8;14.4;60;925.3;14;1;7;
83942;28/04/1979;0000;13.7;12.5;87;926.1;14;1;0;
83942;28/04/1979;1200;13.4;11.7;81;927.4;36;3;3;
83942;28/04/1979;1800;19.3;14.1;55;925.6;36;1;6;
83942;29/04/1979;0000;15.5;14;84;925;18;1;2;
83942;29/04/1979;1200;13.9;11.9;78;924.2;36;3;5;
83942;29/04/1979;1800;21.1;15.9;57;919.5;23;1;8;
83942;30/04/1979;0000;17;14.1;72;917;36;5;10;
83942;30/04/1979;1200;11.5;10.5;88;918.7;32;5;4;
83942;30/04/1979;1800;15.2;10.2;51;915.9;32;7;7;
83942;01/05/1979;0000;13.2;8.9;54;916.5;32;7;6;
83942;01/05/1979;1200;10.8;9;78;923.4;23;5;10;
83942;01/05/1979;1800;12.9;10;68;923.1;27;7;10;
83942;02/05/1979;0000;11.2;9.6;82;846.9;32;1;4;
83942;02/05/1979;1200;9.1;7.5;79;928.8;32;4;1;
83942;02/05/1979;1800;17.8;11.1;40;927.7;32;1;4;
83942;03/05/1979;0000;13;10.2;69;928;32;1;0;
83942;08/05/1979;1200;12.4;12.2;98;932.5;14;1;10;
83942;08/05/1979;1800;14.2;13.6;93;930.1;9;1;10;
83942;09/05/1979;0000;11.4;11.2;98;930.6;9;1;10;
83942;17/05/1979;1200;13.5;11.1;74;929.7;36;3;1;
83942;17/05/1979;1800;20.8;15;52;927.7;32;1;10;
83942;18/05/1979;0000;17.5;15.2;78;928.7;32;3;10;
83942;20/05/1979;1200;10.5;9.4;86;930.7;32;1;4;
83942;20/05/1979;1800;16.7;14.1;74;929;32;1;3;
83942;21/05/1979;0000;15;11.4;63;928;36;2;0;
83942;26/05/1979;1200;10.4;9.1;84;927.7;36;3;4;
83942;26/05/1979;1800;14.2;11.1;67;925.3;32;5;8;
83942;27/05/1979;0000;9.1;8.4;91;927.2;27;3;5;
83942;30/06/1979;1200;12;10;77;933.8;36;1;0;
83942;30/06/1979;1800;19.1;14.1;56;931.2;36;1;0;
83942;01/07/1979;0000;13;12.5;94;932.7;32;1;0;
83942;01/07/1979;1200;12.5;10.2;74;933.9;9;1;8;
83942;01/07/1979;1800;20.1;12.5;37;932;5;1;7;
83942;02/07/1979;0000;13.9;10.5;64;931.6;32;3;10;
83942;06/07/1979;1200;11.5;10.5;88;937.1;36;1;10;
83942;06/07/1979;1800;13;12.7;97;936.5;36;1;10;
83942;07/07/1979;0000;14;13.7;97;935.5;36;1;10;
83942;13/07/1979;1200;10.4;7.9;70;932.6;36;0.3;0;
83942;13/07/1979;1800;17.2;12.4;55;930.5;32;0.3;1;
83942;14/07/1979;0000;13.7;11.5;76;930.4;32;0.1;2;
83942;14/07/1979;1200;11.2;9.1;75;931.2;32;1;9;
83942;14/07/1979;1800;16.1;12;60;930.5;32;1;10;
83942;15/07/1979;0000;12.5;11.7;91;929;32;1;10;
83942;26/07/1979;1200;12.4;11.9;94;931.9;36;1;5;
83942;26/07/1979;1800;19.6;14.5;56;930.5;9;1;0;
83942;27/07/1979;0000;15.6;13.7;80;931.5;36;3;0;
83942;29/07/1979;1200;17.1;12.5;57;931.4;36;3;4;
83942;29/07/1979;1800;25.7;16;33;930.9;27;1;3;
83942;30/07/1979;0000;20;15.5;61;932.1;36;1;0;
83942;31/07/1979;1200;17.2;12.2;53;932.7;36;3;0;
83942;31/07/1979;1800;25.3;16.1;35;931.3;36;1;0;
83942;01/08/1979;0000;20.5;15;54;931.7;36;1;0;
83942;01/08/1979;1200;18.3;13.4;56;933.2;36;3;0;
83942;01/08/1979;1800;25.8;16.8;37;930.7;32;3;0;
83942;02/08/1979;0000;20.8;15;52;931.4;32;0.1;0;
83942;02/08/1979;1200;17.7;13.1;57;931.3;36;1;0;
83942;02/08/1979;1800;25.4;16.8;39;927.6;32;1;2;
83942;03/08/1979;0000;21.3;15.3;51;929.4;32;1;0;
83942;03/08/1979;1200;15.9;13.9;80;929.3;9;1;10;
83942;03/08/1979;1800;18.5;16.2;78;925.4;23;1;10;
83942;04/08/1979;0000;13.6;13.6;100;924.6;23;1;10;
83942;04/08/1979;1200;15.2;14.2;89;923;32;5;10;
83942;04/08/1979;1800;17.8;12.8;54;923.1;32;7;5;
83942;05/08/1979;0000;12.6;10.5;76;927.9;23;5;6;
83942;05/08/1979;1200;10.9;10.3;93;931.6;23;1;8;
83942;05/08/1979;1800;18.8;14.3;60;929.9;36;1;2;
83942;06/08/1979;0000;15.2;13.2;79;931.3;36;1;0;
83942;06/08/1979;1200;17;13.3;65;;;;10;
83942;06/08/1979;1800;14.9;14;91;;;;10;
83942;07/08/1979;0000;17.7;14.9;74;;;;10;
83942;07/08/1979;1200;16.1;15.1;89;;;;10;
83942;07/08/1979;1800;18;16.2;82;;;;10;
83942;08/08/1979;0000;12.8;12.6;97;;;;10;
83942;08/08/1979;1200;16;15;90;932.6;36;1;10;
83942;08/08/1979;1800;15.1;13.8;86;930.3;9;1;10;
83942;09/08/1979;0000;13;13;100;933.7;9;1;10;
83942;09/08/1979;1200;13.9;13.3;93;932.5;36;7;10;
83942;09/08/1979;1800;17.7;15.1;75;931.7;36;3;10;
83942;10/08/1979;0000;15.2;14.2;89;932.1;36;1;10;
83942;10/08/1979;1200;15.5;13.6;80;931.4;32;3;1;
83942;10/08/1979;1800;22.2;16.8;56;929.1;36;3;5;
83942;11/08/1979;0000;17.6;16.1;85;928.4;32;1;0;
83942;11/08/1979;1200;13.7;13;93;;;;10;
83942;11/08/1979;1800;14.8;13.9;91;;;;10;
83942;12/08/1979;0000;9.4;9.3;99;;;;10;
83942;12/08/1979;1200;8.4;8.2;97;;;;10;
83942;12/08/1979;1800;12.1;11.2;90;;;;10;
83942;13/08/1979;0000;10.1;10;99;;;;10;
83942;13/08/1979;1200;13;11.8;87;;;;6;
83942;13/08/1979;1800;17.9;14.9;72;;;;9;
83942;14/08/1979;0000;13.9;13.6;96;;;;10;
83942;14/08/1979;1200;13.2;12.9;97;928.8;36;1;10;
83942;14/08/1979;1800;16.3;14.8;85;925.9;32;1;9;
83942;15/08/1979;0000;14.4;14.2;98;926.5;32;1;10;
83942;15/08/1979;1200;14.2;13.9;98;;;;10;
83942;15/08/1979;1800;16.8;15.6;88;;;;8;
83942;16/08/1979;0000;13.7;13.6;99;;;;10;
83942;16/08/1979;1200;12.6;12.1;94;930.9;5;1;10;
83942;16/08/1979;1800;17.2;15.9;87;929.3;32;1;10;
83942;17/08/1979;0000;14.9;14.2;92;930.3;32;1;10;
83942;17/08/1979;1200;13.2;13;98;;;;10;
83942;17/08/1979;1800;18;16;81;;;;10;
83942;18/08/1979;0000;15.2;14.9;97;;;;10;
83942;18/08/1979;1200;14.4;13.8;95;;;;10;
83942;18/08/1979;1800;15.2;14.9;97;;;;10;
83942;19/08/1979;0000;14.7;14.1;94;;;;10;
83942;19/08/1979;1200;12.8;12.8;100;;;;10;
83942;19/08/1979;1800;12.3;12.2;98;;;;10;
83942;20/08/1979;0000;11.5;11.4;99;;;;10;
83942;20/08/1979;1200;12.1;10.9;86;932.2;36;1;3;
83942;20/08/1979;1800;18.9;16;73;930.8;18;1;2;
83942;21/08/1979;0000;13.7;13.1;93;931.8;18;1;10;
83942;21/08/1979;1200;11;10.8;98;932.8;36;3;7;
83942;21/08/1979;1800;22.8;14.5;37;930.3;36;3;1;
83942;22/08/1979;0000;17.4;12.5;54;930.6;36;1;0;
83942;22/08/1979;1200;14.1;13.7;96;932.2;32;1;3;
83942;22/08/1979;1800;22.4;16.5;53;930.1;27;1;7;
83942;23/08/1979;0000;17.2;15.2;80;930.8;18;1;0;
83942;23/08/1979;1200;16.6;14.7;81;930.7;18;1;5;
83942;23/08/1979;1800;21.2;15.4;52;927.4;18;1;8;
83942;24/08/1979;0000;14.6;14.6;100;928.8;18;1;10;
83942;24/08/1979;1200;15.2;13.2;79;925.5;36;5;10;
83942;24/08/1979;1800;21.6;15.2;49;920.5;36;1;10;
83942;25/08/1979;0000;17.6;14.4;70;922.4;36;1;0;
83942;25/08/1979;1200;17.3;14.5;73;919.8;36;1;8;
83942;25/08/1979;1800;22;17.1;60;916.3;36;1;10;
83942;26/08/1979;0000;14.1;13;88;919.8;32;1;10;
83942;26/08/1979;1200;12;11.3;92;922.4;32;1;10;
83942;26/08/1979;1800;10.1;9;86;924.9;23;1;10;
83942;27/08/1979;0000;9.3;8;83;927.7;27;1;0;
83942;27/08/1979;1200;10.2;8.6;80;930.2;32;1;2;
83942;27/08/1979;1800;16.7;11.5;51;927.9;32;2;4;
83942;28/08/1979;0000;11.9;9.7;75;925.8;5;3;6;
83942;28/08/1979;1200;11.4;8.5;66;928.1;36;1;7;
83942;28/08/1979;1800;16.5;13;66;941.3;18;1;10;
83942;29/08/1979;0000;11.2;10.1;87;929.8;36;1;10;
83942;29/08/1979;1200;7.1;5.9;83;932.5;18;1;10;
83942;29/08/1979;1800;10.8;9.7;87;930.4;18;1;10;
83942;30/08/1979;0000;6.4;4.9;78;930.8;18;1;0;
83942;30/08/1979;1200;10;8.1;76;;;;8;
83942;30/08/1979;1800;18.6;13.1;52;;;;8;
83942;31/08/1979;0000;16.8;14;73;;;;8;
83942;31/08/1979;1200;18.9;15;66;;;;8;
83942;31/08/1979;1800;23.9;18.2;58;;;;10;
83942;01/09/1979;0000;16.7;16;93;;;;10;
83942;07/09/1979;1200;10.9;8.2;68;934;36;3;0;
83942;07/09/1979;1800;20.4;13.9;46;932;23;1;1;
83942;08/09/1979;0000;11.8;10;79;934;18;1;7;
83942;09/09/1979;1200;13;10;67;934.8;5;3;10;
83942;09/09/1979;1800;19.1;14.1;56;932.7;5;3;10;
83942;10/09/1979;0000;12.5;10.8;81;932.4;5;3;10;
83942;10/09/1979;1200;12.2;11.9;96;931.4;5;3;;
83942;10/09/1979;1800;18.2;13.6;58;927.7;5;3;10;
83942;11/09/1979;0000;14.3;12.6;82;928.5;9;3;9;
83942;12/09/1979;1200;14;12.4;83;928.5;5;3;7;
83942;12/09/1979;1800;22.4;15.7;47;925.2;5;3;4;
83942;13/09/1979;0000;17.8;15.7;80;925.2;36;1;10;
83942;14/09/1979;1200;8;7.5;93;925.7;27;3;10;
83942;14/09/1979;1800;15;9.9;49;923.3;27;1;3;
83942;15/09/1979;0000;8.6;7.8;89;925.8;18;1;0;
83942;23/09/1979;1200;15.1;13.2;80;925.4;36;1;4;
83942;23/09/1979;1800;24.2;16.9;46;923.3;27;1;2;
83942;24/09/1979;0000;20.6;17.1;70;924.6;32;1;0;
83942;25/09/1979;1200;14.4;13.9;95;929.1;32;1;10;
83942;25/09/1979;1800;14.9;14.2;92;927.8;36;3;10;
83942;26/09/1979;0000;16.8;14.6;78;927.4;32;3;10;
83942;04/10/1979;1200;18.7;16.8;82;930.1;36;3;9;
83942;04/10/1979;1800;21.8;18.6;73;928.9;32;2;10;
83942;05/10/1979;0000;18.8;18.3;95;928.8;5;1;10;
83942;06/10/1979;1200;16.5;15;85;926.1;36;5;10;
83942;06/10/1979;1800;16;15.5;95;926.7;36;1;10;
83942;07/10/1979;0000;15.9;15.6;97;927.8;36;1;10;
83942;07/10/1979;1200;16.2;15.9;97;927.5;5;1;10;
83942;07/10/1979;1800;20.3;18.1;80;925.6;18;1;10;
83942;08/10/1979;0000;15.2;15.2;100;926.5;14;1;10;
83942;08/10/1979;1200;14.2;13.9;97;927.9;18;3;10;
83942;08/10/1979;1800;16;14.4;84;927.5;23;1;7;
83942;09/10/1979;0000;13.5;12.8;92;928.6;18;1;0;
83942;09/10/1979;1200;15.4;13.2;77;931.5;18;1;6;
83942;09/10/1979;1800;19.2;15;62;929.7;18;1;4;
83942;10/10/1979;0000;13.4;12.9;94;931.4;18;1;0;
83942;10/10/1979;1200;15.4;14.1;86;933;36;1;5;
83942;10/10/1979;1800;21.4;17.6;68;930.5;18;3;8;
83942;11/10/1979;0000;14.6;13.3;86;931.5;18;1;4;
83942;11/10/1979;1200;16.9;14.7;78;931.7;5;1;8;
83942;11/10/1979;1800;22.4;17;57;929.9;36;1;8;
83942;12/10/1979;0000;15.9;14.2;83;930.7;5;1;10;
83942;12/10/1979;1200;15.8;14.3;85;929.8;36;1;10;
83942;12/10/1979;1800;22.1;17.7;64;926.9;36;1;10;
83942;13/10/1979;0000;17.7;16.1;84;927.3;5;1;10;
83942;14/10/1979;1200;16.5;15.9;94;922.2;32;1;10;
83942;14/10/1979;1800;19.6;17.2;78;920.7;18;3;8;
83942;15/10/1979;0000;16.1;14.1;80;921.8;27;3;3;
83942;15/10/1979;1200;11.3;10.9;95;924.1;27;5;10;
83942;15/10/1979;1800;16;11;52;922.6;27;5;7;
83942;16/10/1979;0000;11.7;8.8;67;925.5;27;1;4;
83942;16/10/1979;1200;10.2;8.9;84;927.6;27;3;10;
83942;16/10/1979;1800;14.4;11.2;67;927.1;23;3;7;
83942;17/10/1979;0000;11.6;9.9;80;928.5;23;1;0;
83942;17/10/1979;1200;14;10.8;66;929.5;27;1;0;
83942;17/10/1979;1800;20;12.4;37;928.3;18;1;3;
83942;18/10/1979;0000;15.8;12;62;929.3;18;1;0;
83942;18/10/1979;1200;17.6;12.7;55;931.3;36;3;1;
83942;18/10/1979;1800;16.4;13.6;72;932;23;5;8;
83942;19/10/1979;0000;10.8;9.8;88;933.7;18;3;10;
83942;19/10/1979;1200;10.2;8.8;83;934.9;5;3;8;
83942;19/10/1979;1800;16.9;13.3;65;933.7;5;1;10;
83942;20/10/1979;0000;11.2;9.8;83;933.7;9;3;2;
83942;20/10/1979;1200;14.4;11.6;70;933;5;5;5;
83942;20/10/1979;1800;22.4;16.4;52;930.1;36;5;7;
83942;21/10/1979;0000;16.8;13.7;70;930.1;5;3;0;
83942;21/10/1979;1200;17.3;14.1;69;930.1;36;3;6;
83942;21/10/1979;1800;26;19.2;51;927.5;36;1;5;
83942;22/10/1979;0000;21.7;17;61;927.1;36;1;0;
83942;23/10/1979;1200;17.5;16.6;91;927.5;36;1;10;
83942;23/10/1979;1800;15.3;15.2;99;927.7;18;1;10;
83942;24/10/1979;0000;15.2;14.8;96;928.1;14;1;10;
83942;24/10/1979;1200;16.5;15.8;93;925.5;36;3;10;
83942;24/10/1979;1800;16.7;16;93;925.8;5;1;10;
83942;25/10/1979;0000;15.3;14.8;95;926.8;5;1;10;
83942;25/10/1979;1200;16.6;15.9;93;925.5;27;1;10;
83942;25/10/1979;1800;19.2;17.8;87;924.8;32;4;10;
83942;26/10/1979;0000;17.8;17.6;98;925.6;32;1;10;
83942;27/10/1979;1200;17.3;16.7;94;925.8;36;1;10;
83942;27/10/1979;1800;26.9;19.8;50;922.7;27;1;5;
83942;28/10/1979;0000;21.2;19.6;86;922;9;1;3;
83942;28/10/1979;1200;16.9;16.3;94;918.8;5;1;10;
83942;28/10/1979;1800;19.7;18.2;86;917.4;27;3;10;
83942;29/10/1979;0000;16.7;16.2;95;920.2;18;1;10;
83942;29/10/1979;1200;18.7;16.8;82;922.7;32;3;6;
83942;29/10/1979;1800;24.3;19.9;66;919.4;23;1;7;
83942;30/10/1979;0000;17.6;17.2;96;920.1;23;3;10;
83942;30/10/1979;1200;18.9;17.8;90;920.6;32;1;10;
83942;30/10/1979;1800;22;19.3;77;920.3;23;1;10;
83942;31/10/1979;0000;16.1;16.1;100;922.6;18;1;10;
83942;31/10/1979;1200;16.1;15.6;95;923.9;0;0;8;
83942;31/10/1979;1800;22.4;18.6;69;922.8;18;3;7;
83942;01/11/1979;0000;17.4;15.7;83;924.3;18;1;6;
83942;01/11/1979;1200;18.4;15.3;71;927.3;18;1;6;
83942;01/11/1979;1800;23.5;15.4;40;926;14;1;6;
83942;02/11/1979;0000;17.3;13.2;61;927;9;1;0;
83942;02/11/1979;1200;18.3;15.1;70;926.7;5;1;3;
83942;02/11/1979;1800;25.9;18.9;50;923.9;27;1;5;
83942;03/11/1979;0000;21.1;17;65;924.7;23;1;0;
83942;03/11/1979;1200;20.4;17.5;74;925.9;32;2;4;
83942;03/11/1979;1800;24.2;20.4;70;924.9;18;3;10;
83942;04/11/1979;0000;17.3;16.8;95;926.7;14;1;10;
83942;04/11/1979;1200;17.7;15.5;79;929.1;9;3;5;
83942;04/11/1979;1800;24.8;18;50;927;18;3;3;
83942;05/11/1979;0000;16.9;15.2;83;928.5;18;3;0;
83942;05/11/1979;1200;18.8;14.8;64;928;5;3;0;
83942;05/11/1979;1800;26.4;19;48;926;32;1;4;
83942;06/11/1979;0000;22.9;17.6;58;925;5;1;0;
83942;06/11/1979;1200;18.6;15.1;68;926.7;36;9;9;
83942;06/11/1979;1800;27.2;17.7;37;922.3;36;7;5;
83942;07/11/1979;0000;23.3;18.2;60;922.7;27;1;10;
83942;09/11/1979;1200;10.6;10.3;96;932.3;18;3;10;
83942;09/11/1979;1800;11.4;10.5;89;932.1;14;3;10;
83942;10/11/1979;0000;9.2;8.8;95;932.2;18;3;8;
83942;12/11/1979;1200;10.7;9.9;90;921.3;32;2;10;
83942;12/11/1979;1800;19.6;14.1;53;919.3;27;3;1;
83942;13/11/1979;0000;16.1;13.6;75;920.2;27;1;0;
83942;15/11/1979;1200;17.6;14.7;72;933.1;5;1;6;
83942;15/11/1979;1800;17;16.2;92;932;18;1;10;
83942;16/11/1979;0000;16.6;15;84;930.6;5;1;10;
83942;16/11/1979;1200;15.9;15.2;93;929.1;36;5;10;
83942;16/11/1979;1800;16.8;16.3;95;928;36;1;10;
83942;17/11/1979;0000;17.8;16.7;89;924.4;36;1;6;
83942;19/11/1979;1200;12.9;11.1;80;928.9;23;1;7;
83942;19/11/1979;1800;18;14.2;65;928.5;18;1;7;
83942;20/11/1979;0000;14.5;12.5;79;929.3;23;1;10;
83942;20/11/1979;1200;17.1;13.7;67;929.1;9;2;1;
83942;20/11/1979;1800;20.8;15.8;58;926.4;18;3;4;
83942;21/11/1979;0000;14.9;13.7;87;926.9;9;2;5;
83942;21/11/1979;1200;18.2;15.5;75;926;36;3;4;
83942;21/11/1979;1800;23;19;68;923.7;18;1;8;
83942;22/11/1979;0000;17.9;16.5;86;923.9;9;1;10;
83942;23/11/1979;1200;20.4;18.4;82;924.8;36;5;7;
83942;23/11/1979;1800;23.2;19.9;73;923.7;27;3;9;
83942;24/11/1979;0000;18.9;17.9;91;923.5;18;2;7;
83942;25/11/1979;1200;9.6;9.2;95;925.1;18;1;10;
83942;25/11/1979;1800;13.8;10.2;62;925.6;23;3;8;
83942;26/11/1979;0000;8.5;7.9;92;928.6;23;1;10;
83942;27/11/1979;1200;14.1;11.1;68;935.7;14;1;3;
83942;27/11/1979;1800;19.1;13.6;52;933;18;1;4;
83942;28/11/1979;0000;14.5;12.2;76;932.9;18;1;0;
83942;28/11/1979;1200;15.6;12.2;66;933.2;36;5;0;
83942;28/11/1979;1800;23.9;15.7;39;929.7;27;3;4;
83942;29/11/1979;0000;19.1;15.4;67;928.8;32;1;0;
83942;29/11/1979;1200;16.9;13.9;71;929.6;36;1;7;
83942;29/11/1979;1800;25;17.7;47;927.4;36;1;7;
83942;30/11/1979;0000;21.9;17.9;67;927.3;36;1;10;
83942;30/11/1979;1200;21;17;66;928;36;1;0;
83942;30/11/1979;1800;27.3;20.4;52;925.2;27;1;10;
83942;01/12/1979;0000;18.5;17;86;927.3;32;1;10;
83942;04/12/1979;1200;16.2;16.2;100;923.4;18;3;10;
83942;04/12/1979;1800;19.4;17.6;83;923.4;23;3;10;
83942;05/12/1979;0000;16.6;16.4;98;923.5;18;4;10;
83942;05/12/1979;1200;16;15.2;92;926.4;14;1;10;
83942;05/12/1979;1800;23.2;19.1;67;924.2;18;1;6;
83942;06/12/1979;0000;19.2;18.2;91;924.5;18;1;10;
83942;07/12/1979;1200;21.2;18.6;77;927.7;36;5;10;
83942;07/12/1979;1800;23.4;22.2;90;928.1;14;3;10;
83942;08/12/1979;0000;21.9;21.3;95;928.3;14;1;6;
83942;08/12/1979;1200;24;22;84;927.3;32;1;3;
83942;08/12/1979;1800;27.8;24.6;76;925.1;18;1;6;
83942;09/12/1979;0000;24.1;23.1;92;926.6;18;5;10;
83942;11/12/1979;1200;23.2;20.1;75;925.9;36;1;4;
83942;11/12/1979;1800;30.2;23.1;54;924.1;27;1;6;
83942;12/12/1979;0000;22.4;20.2;81;923.5;5;1;8;
83942;12/12/1979;1200;25.2;21.9;74;924.3;32;3;5;
83942;12/12/1979;1800;29.2;22.6;56;921.9;27;2;8;
83942;13/12/1979;0000;23.6;20.4;74;921.3;5;2;10;
83942;13/12/1979;1200;24;21.2;77;921;32;1;8;
83942;13/12/1979;1800;24.7;23.1;87;919.2;23;1;10;
83942;14/12/1979;0000;20.9;20.2;94;921.3;5;1;10;
83942;14/12/1979;1200;22.9;21.1;85;921.1;32;3;8;
83942;14/12/1979;1800;21.3;21;97;920.6;32;3;10;
83942;15/12/1979;0000;22.1;21.2;92;922.6;27;1;10;
83942;18/12/1979;1200;18.6;16.4;79;927.6;36;1;4;
83942;18/12/1979;1800;25.3;18.2;48;925.7;14;3;3;
83942;19/12/1979;0000;19.2;17.6;85;926.1;14;1;5;
83942;19/12/1979;1200;20.3;16.6;68;927.1;36;1;7;
83942;19/12/1979;1800;26;18.1;44;926;36;1;7;
83942;20/12/1979;0000;19.9;15.2;59;926;36;1;9;
83942;20/12/1979;1200;20.4;16.5;66;926.7;5;3;1;
83942;20/12/1979;1800;25.9;20.5;60;924.4;32;1;8;
83942;21/12/1979;0000;21.8;19.8;83;923.8;9;1;5;
83942;21/12/1979;1200;21.4;18.2;73;924.3;5;2;8;
83942;21/12/1979;1800;24.6;20.8;70;922.5;36;3;7;
83942;22/12/1979;0000;19.8;18.6;89;923.7;18;1;5;
83942;22/12/1979;1200;19.5;17.5;82;925.3;14;1;5;
83942;22/12/1979;1800;19.9;18;83;926.4;18;3;9;
83942;23/12/1979;0000;15.7;14.7;90;927.3;18;3;10;
83942;23/12/1979;1200;15.1;13.5;83;929.3;14;1;8;
83942;23/12/1979;1800;20.1;15.2;58;928.1;18;1;7;
83942;24/12/1979;0000;14.9;13.1;81;928.4;14;1;4;
83942;24/12/1979;1200;17.9;14.8;71;927.7;36;3;1;
83942;24/12/1979;1800;22.5;18.2;65;927;18;3;5;
83942;25/12/1979;0000;16.8;15.3;85;924.9;9;2.6;0;
83942;25/12/1979;1200;18.4;16;77;925.4;5;3;6;
83942;25/12/1979;1800;25.2;20.1;62;923.7;18;1;8;
83942;26/12/1979;0000;20;18.6;87;924.7;18;1;3;
83942;26/12/1979;1200;19.4;17.7;84;927.9;18;3;5;
83942;26/12/1979;1800;22.7;17.7;60;928.8;18;3;8;
83942;27/12/1979;0000;16.8;14.9;81;930;14;3;2;
83942;28/12/1979;1200;21.2;17.6;69;929.5;36;3;4;
83942;28/12/1979;1800;26.5;21.2;61;927.7;32;3;10;
83942;29/12/1979;0000;20.9;18.1;76;926;32;1;8;
83942;29/12/1979;1200;21.9;19.3;78;926.1;36;5;4;
83942;29/12/1979;1800;28.6;21.6;53;923.1;36;3;5;
83942;30/12/1979;0000;24;21.2;77;922.6;14;1;8;
83942;30/12/1979;1200;21.3;18.9;79;922.7;36;5;10;
83942;30/12/1979;1800;21.9;19.8;82;920.6;27;1;10;
83942;31/12/1979;0000;18.4;18.1;97;920;23;1;10;
83942;31/12/1979;1200;9.9;9.1;90;922.5;27;1;10;
83942;31/12/1979;1800;13;11;78;923.2;23;3;10;
83942;01/01/1980;0000;11.4;10.8;93;924;23;3;10;
83942;01/01/1980;1200;11.6;9.9;80;927.8;23;5;9;
83942;01/01/1980;1800;17.2;12.6;57;928;23;3;6;
83942;02/01/1980;0000;13.6;11.4;76;928.6;18;1;2;
83942;02/01/1980;1200;14.9;12.1;71;928.7;5;1;3;
83942;02/01/1980;1800;21;14.2;45;928;18;1;3;
