--------------------
BDMEP - INMET
--------------------
Estação           : CAXIAS DO SUL - RS (OMM: 83942)
Latitude  (graus) : -29.16
Longitude (graus) : -51.2
Altitude  (metros): 759.60
Estação Operante
Inicio de operação: 12/04/1912
Periodo solicitado dos dados: 01/01/1940 a 01/04/2020
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
83942;10/09/1971;1200;0;;10.5;;;;;;
83942;11/09/1971;0000;;16.3;;0;4.9;13.86;82.5;7.333333;
83942;11/09/1971;1200;0;;11.7;;;;;;
83942;12/09/1971;0000;;20.4;;8.2;1.9;15.82;77.5;5;
83942;12/09/1971;1200;5.5;;11.9;;;;;;
83942;13/09/1971;0000;;22.3;;10.5;2.3;16.16;64.5;4;
83942;13/09/1971;1200;0;;11.3;;;;;;
83942;14/09/1971;0000;;22.6;;10.5;3.3;16.04;64.25;5;
83942;14/09/1971;1200;0;;11;;;;;;
83942;15/09/1971;0000;;24.2;;6.4;3.9;17.84;61;3.666667;
83942;15/09/1971;1200;0;;11.9;;;;;;
83942;16/09/1971;0000;;25.6;;4.9;3.9;18.12;82;2.666667;
83942;16/09/1971;1200;0;;13.9;;;;;;
83942;17/09/1971;0000;;27.2;;9.7;2.1;20.42;67.25;2;
83942;17/09/1971;1200;0;;15.2;;;;;;
83942;18/09/1971;0000;;25.8;;9.8;4.7;20.08;51.5;3.333333;
83942;18/09/1971;1200;0;;15;;;;;;
83942;19/09/1971;0000;;28.7;;8.9;6;21.74;47.25;3;
83942;19/09/1971;1200;0;;15.3;;;;;;
83942;20/09/1971;0000;;24.1;;4.1;6.8;18.98;79.5;2.333333;
83942;20/09/1971;1200;0;;16.8;;;;;;
83942;21/09/1971;0000;;28.9;;7.1;2.5;22.28;49.75;3.666667;
83942;21/09/1971;1200;0;;15.7;;;;;;
83942;22/09/1971;0000;;24.2;;0;6.4;15.16;96.25;3.333333;
83942;22/09/1971;1200;7.4;;11.9;;;;;;
83942;23/09/1971;0000;;13.6;;0.2;0.2;11.46;91;3;
83942;23/09/1971;1200;2.1;;10.3;;;;;;
83942;24/09/1971;0000;;19.4;;4.8;0.2;14.52;88.25;3.333333;
83942;24/09/1971;1200;0;;11.2;;;;;;
83942;25/09/1971;0000;;20.8;;5.8;2.5;15.5;83.25;3.666667;
83942;25/09/1971;1200;0;;12.5;;;;;;
83942;26/09/1971;0000;;21.6;;2.7;2.4;16.04;79.5;4.333333;
83942;26/09/1971;1200;0;;13.6;;;;;;
83942;27/09/1971;0000;;20.4;;0;2.5;15.04;85.25;3;
83942;27/09/1971;1200;30.6;;13;;;;;;
83942;28/09/1971;0000;;21.4;;0.8;0.5;15.36;83.5;1.666667;
83942;28/09/1971;1200;3.8;;10;;;;;;
83942;29/09/1971;0000;;22.3;;10.6;2;17.4;63.5;1.666667;
83942;29/09/1971;1200;0;;13.2;;;;;;
83942;30/09/1971;0000;;24.1;;11.1;3.2;18.02;69;2.666667;
83942;30/09/1971;1200;0;;13;;;;;;
83942;01/10/1971;0000;;23.2;;8.4;3.4;17.56;76.25;2.333333;
83942;01/10/1971;1200;0;;14;;;;;;
83942;02/10/1971;0000;;24.7;;10.9;2.6;18.56;62;1.333333;
83942;02/10/1971;1200;0;;13.5;;;;;;
83942;03/10/1971;0000;;25.8;;6.8;4.4;20.44;58.5;2.333333;
83942;03/10/1971;1200;0;;14.8;;;;;;
83942;04/10/1971;0000;;21.5;;0;3.8;12.86;93;3;
83942;04/10/1971;1200;0;;9.3;;;;;;
83942;05/10/1971;0000;;10.8;;11.3;0.4;6.32;70.25;3;
83942;05/10/1971;1200;5.1;;1.8;;;;;;
83942;06/10/1971;0000;;11.6;;0.1;2.4;7.84;86.25;2.666667;
83942;06/10/1971;1200;0;;3.4;;;;;;
83942;07/10/1971;0000;;17.4;;5.1;1.7;12.76;83.25;4;
83942;07/10/1971;1200;7.2;;8.6;;;;;;
83942;08/10/1971;0000;;20.2;;7.7;0.8;14.22;85.5;2;
83942;08/10/1971;1200;0;;9.8;;;;;;
83942;09/10/1971;0000;;25.3;;5.5;1.5;17.52;80.5;3.333333;
83942;09/10/1971;1200;0;;11.6;;;;;;
83942;10/10/1971;0000;;19.3;;0;1.8;16.06;95.75;2.333333;
83942;10/10/1971;1200;7.5;;14.7;;;;;;
83942;11/10/1971;0000;;14.7;;0;0.2;10.7;96;3;
83942;11/10/1971;1200;5.1;;9;;;;;;
83942;12/10/1971;0000;;13.7;;11.3;0.5;8.8;63.5;2;
83942;12/10/1971;1200;1.9;;6.1;;;;;;
83942;13/10/1971;0000;;14.8;;11.5;3.1;8.6;65;3;
83942;13/10/1971;1200;0;;4;;;;;;
83942;14/10/1971;0000;;18.6;;11.5;2.8;10.82;66;2.333333;
83942;14/10/1971;1200;0;;4.2;;;;;;
83942;15/10/1971;0000;;23.3;;11.4;3;15.8;62.75;2.333333;
83942;15/10/1971;1200;0;;9.5;;;;;;
83942;16/10/1971;0000;;24.4;;11.4;3.6;17.56;60.25;2;
83942;16/10/1971;1200;0;;11.9;;;;;;
83942;17/10/1971;0000;;24.5;;11.4;4.3;17.74;67.75;2.333333;
83942;17/10/1971;1200;0;;12.8;;;;;;
83942;18/10/1971;0000;;26.3;;12;4.3;18.46;62.25;3;
83942;18/10/1971;1200;0;;13.4;;;;;;
83942;19/10/1971;0000;;24.7;;8.1;3.9;17.62;57.25;4.333333;
83942;19/10/1971;1200;0;;13.1;;;;;;
83942;20/10/1971;0000;;23.4;;1.7;5.2;18.04;57.5;3.666667;
83942;20/10/1971;1200;0;;12.6;;;;;;
83942;21/10/1971;0000;;23.8;;5.3;3.7;18.64;64;3;
83942;21/10/1971;1200;0;;15.5;;;;;;
83942;22/10/1971;0000;;25.9;;8.8;3.5;19.7;61;3;
83942;22/10/1971;1200;0;;14;;;;;;
83942;23/10/1971;0000;;27.7;;8.4;3.5;18.94;74.25;3.333333;
83942;23/10/1971;1200;0;;14;;;;;;
83942;24/10/1971;0000;;20.3;;0;3.6;15.98;94.75;2;
83942;24/10/1971;1200;0.1;;14.3;;;;;;
83942;25/10/1971;0000;;;;11.7;0.3;;;3;
83942;25/10/1971;1200;4.1;;11.1;;;;;;
83942;26/10/1971;0000;;22.5;;0;;;;;
83942;27/10/1971;0000;;27.4;;1;6.3;18.78;59.25;2.666667;
83942;27/10/1971;1200;;;11.9;;;;;;
83942;28/10/1971;0000;;24.7;;9.3;3.2;19.82;72.75;2;
83942;28/10/1971;1200;0;;16.6;;;;;;
83942;29/10/1971;0000;;27.4;;11.7;3.4;19.64;60.5;1.666667;
83942;29/10/1971;1200;0;;14.5;;;;;;
83942;30/10/1971;0000;;27.3;;11.6;5.8;18.7;58.75;2.666667;
83942;30/10/1971;1200;0;;13.2;;;;;;
83942;31/10/1971;0000;;25.4;;5.3;5.8;18.28;60.25;2.333333;
83942;31/10/1971;1200;0;;12.2;;;;;;
83942;01/11/1971;0000;;23;;3;5;17.3;82.5;3;
83942;01/11/1971;1200;0;;15.1;;;;;;
83942;02/11/1971;0000;;20;;3;3;;;;
83942;02/11/1971;1200;18.7;;;;;;;;
83942;03/11/1971;0000;;22.3;;4.6;1;15.66;88.5;3;
83942;03/11/1971;1200;;;13.3;;;;;;
83942;04/11/1971;0000;;18.2;;0;0.8;14.4;72.25;3.333333;
83942;04/11/1971;1200;27.1;;11.8;;;;;;
83942;05/11/1971;0000;;23.7;;11.5;2.5;16.74;53.5;2;
83942;05/11/1971;1200;2.5;;8.5;;;;;;
83942;06/11/1971;0000;;18.9;;8.7;5.8;14.98;67.5;2;
83942;06/11/1971;1200;0;;12.4;;;;;;
83942;07/11/1971;0000;;20.7;;11.6;3.5;13.7;60;2.666667;
83942;07/11/1971;1200;0;;6.8;;;;;;
83942;08/11/1971;0000;;26.4;;10.7;4.8;19.22;56;3.333333;
83942;08/11/1971;1200;0;;11.5;;;;;;
83942;09/11/1971;0000;;21.4;;0;5.2;17.48;83.5;3.333333;
83942;09/11/1971;1200;0;;15.8;;;;;;
83942;10/11/1971;0000;;22.7;;9.4;1.3;17.62;78.25;3.333333;
83942;10/11/1971;1200;1.4;;14.2;;;;;;
83942;11/11/1971;0000;;26;;4.3;3.3;18.82;84.75;3.333333;
83942;11/11/1971;1200;0;;13.7;;;;;;
83942;12/11/1971;0000;;22.4;;11.5;2.7;17.06;70;3.333333;
83942;12/11/1971;1200;2.3;;15;;;;;;
83942;13/11/1971;0000;;20.2;;11.5;5.5;14.66;38.5;2.666667;
83942;13/11/1971;1200;0;;8.9;;;;;;
83942;14/11/1971;0000;;25.7;;10.7;5.2;18.28;44.75;2.666667;
83942;14/11/1971;1200;0;;10.5;;;;;;
83942;15/11/1971;0000;;28.5;;10.6;6.3;21.44;43.75;2.666667;
83942;15/11/1971;1200;0;;15.3;;;;;;
83942;16/11/1971;0000;;29.6;;11.4;6.9;22.62;42.25;2.666667;
83942;16/11/1971;1200;0;;16.7;;;;;;
83942;17/11/1971;0000;;30.7;;7.7;8.8;22.02;43.25;2.666667;
83942;17/11/1971;1200;0;;16.2;;;;;;
83942;18/11/1971;0000;;21.7;;6.3;4.9;16.1;80.25;4.333333;
83942;18/11/1971;1200;9;;13.8;;;;;;
83942;19/11/1971;0000;;20.9;;11.5;2.4;14.56;59.5;3;
83942;19/11/1971;1200;0;;10.7;;;;;;
83942;20/11/1971;0000;;21.7;;11.9;4.8;14.5;59.5;3;
83942;20/11/1971;1200;0;;9.3;;;;;;
83942;21/11/1971;0000;;22.3;;11.8;5.4;15.26;59;3.666667;
83942;21/11/1971;1200;0;;10.5;;;;;;
83942;22/11/1971;0000;;25.3;;11.8;5.8;16.72;56;4.666667;
83942;22/11/1971;1200;0;;10.5;;;;;;
83942;23/11/1971;0000;;25.8;;11.5;5.7;18.38;57.25;3;
83942;23/11/1971;1200;0;;11.2;;;;;;
83942;24/11/1971;0000;;27.9;;8.9;4.4;20.84;50.25;2.333333;
83942;24/11/1971;1200;0;;13.9;;;;;;
83942;25/11/1971;0000;;22.8;;8.2;5.2;17.66;64.25;2.666667;
83942;25/11/1971;1200;0;;14.7;;;;;;
83942;26/11/1971;0000;;23.7;;7.5;4;17.08;72.5;3;
83942;26/11/1971;1200;0.1;;14.8;;;;;;
83942;27/11/1971;0000;;26.2;;10.7;4.5;17.9;65.5;2.666667;
83942;27/11/1971;1200;0;;13.3;;;;;;
83942;28/11/1971;0000;;29.5;;11.4;4.7;21.28;52.5;3.333333;
83942;28/11/1971;1200;0;;14.5;;;;;;
83942;29/11/1971;0000;;27.9;;5;5.2;21.26;54;3.666667;
83942;29/11/1971;1200;0;;15.8;;;;;;
83942;30/11/1971;0000;;22.4;;1.5;4.3;18.34;93.25;2.666667;
83942;30/11/1971;1200;4.4;;16.8;;;;;;
83942;01/12/1971;0000;;23.8;;7.3;0.9;18.64;81.25;2.333333;
83942;01/12/1971;1200;1.9;;15.5;;;;;;
83942;02/12/1971;0000;;29;;9.5;2.8;21.24;58.75;3;
83942;02/12/1971;1200;0;;14.2;;;;;;
83942;03/12/1971;0000;;21.4;;3.1;5.7;17.96;84.5;2.666667;
83942;03/12/1971;1200;4.6;;16.4;;;;;;
83942;04/12/1971;0000;;17.6;;11.8;1.6;13.66;58.5;3.333333;
83942;04/12/1971;1200;16.8;;12.2;;;;;;
83942;05/12/1971;0000;;17.3;;11.8;5.9;11.52;55.5;2.666667;
83942;05/12/1971;1200;0;;5.9;;;;;;
83942;06/12/1971;0000;;26.1;;11.7;4.8;18.1;47;3.666667;
83942;06/12/1971;1200;0;;9;;;;;;
83942;07/12/1971;0000;;24.8;;3;6.2;18.86;59.25;4.333333;
83942;07/12/1971;1200;0;;14;;;;;;
83942;08/12/1971;0000;;25.4;;11.2;3.6;18.74;63.5;2.333333;
83942;08/12/1971;1200;0;;13.3;;;;;;
83942;09/12/1971;0000;;29;;11.8;4.8;22.2;52.25;2.666667;
83942;09/12/1971;1200;0;;14.8;;;;;;
83942;10/12/1971;0000;;27.3;;11.6;5.7;20.86;61;2.666667;
83942;10/12/1971;1200;0;;18.6;;;;;;
83942;11/12/1971;0000;;31.8;;8.8;5.9;22.46;60;3.333333;
83942;11/12/1971;1200;0;;14.5;;;;;;
83942;12/12/1971;0000;;31.8;;6.2;6.3;22.88;71.5;3;
83942;12/12/1971;1200;0;;19.3;;;;;;
83942;13/12/1971;0000;;27.4;;5.6;5.1;20.16;92;7;
83942;13/12/1971;1200;19.5;;16.4;;;;;;
83942;14/12/1971;0000;;17.8;;4.5;2;13.84;67.5;3.333333;
83942;14/12/1971;1200;17.2;;12.2;;;;;;
83942;15/12/1971;0000;;28.2;;11.8;3.4;19.4;70;2.666667;
83942;15/12/1971;1200;0;;10.6;;;;;;
83942;16/12/1971;0000;;29.7;;10.6;3.9;22.64;60.5;2.666667;
83942;16/12/1971;1200;0;;14.5;;;;;;
83942;17/12/1971;0000;;25.4;;0;5;19.78;84.75;3.666667;
83942;17/12/1971;1200;0;;15.5;;;;;;
83942;18/12/1971;0000;;29.2;;11.5;0.7;23.9;72.75;1.666667;
83942;18/12/1971;1200;12.8;;17.5;;;;;;
83942;19/12/1971;0000;;32.7;;11.5;3.8;26.1;67.5;2;
83942;19/12/1971;1200;0;;21.8;;;;;;
83942;20/12/1971;0000;;33.4;;11.9;5.5;26.86;63.75;3;
83942;20/12/1971;1200;0;;22.5;;;;;;
83942;21/12/1971;0000;;30.3;;7.4;7.3;23.02;86;2.666667;
83942;21/12/1971;1200;0;;19.8;;;;;;
83942;22/12/1971;0000;;19.8;;9.1;4.8;14.28;66.5;3;
83942;22/12/1971;1200;44.2;;11.4;;;;;;
83942;23/12/1971;0000;;18.8;;7.7;2.4;14.12;70.75;4;
83942;23/12/1971;1200;0;;11.5;;;;;;
83942;24/12/1971;0000;;23.9;;12;3.9;16.88;70.5;1.333333;
83942;24/12/1971;1200;0;;9.9;;;;;;
83942;25/12/1971;0000;;26.7;;11.1;4.4;19.78;66.25;2.333333;
83942;25/12/1971;1200;0;;13.4;;;;;;
83942;26/12/1971;0000;;29.3;;12.3;4.9;21.56;60.25;2.333333;
83942;26/12/1971;1200;0;;15.3;;;;;;
83942;27/12/1971;0000;;29.9;;11.9;5.9;23.16;52.5;3.666667;
83942;27/12/1971;1200;0;;16.3;;;;;;
83942;28/12/1971;0000;;30.7;;11.6;5.9;23.9;55.75;3.333333;
83942;28/12/1971;1200;0;;18.8;;;;;;
83942;29/12/1971;0000;;32;;11.4;7.2;25.24;59;2.666667;
83942;29/12/1971;1200;0;;19.7;;;;;;
83942;30/12/1971;0000;;32.5;;11.7;6.9;25.62;56;2.666667;
83942;30/12/1971;1200;0;;20.6;;;;;;
83942;31/12/1971;0000;;30.6;;7.8;6.3;22.82;75.25;2.666667;
83942;31/12/1971;1200;0;;19.1;;;;;;
83942;01/01/1972;0000;;26.5;;0;3.7;23.1;68.25;2;
83942;01/01/1972;1200;2.5;;18.5;;;;;;
83942;02/01/1972;0000;;28.7;;0;1.5;22.36;77.25;3;
83942;02/01/1972;1200;0;;19.5;;;;;;
83942;03/01/1972;0000;;27.8;;3.7;2.4;22.22;76;2.333333;
83942;03/01/1972;1200;1.3;;18.8;;;;;;
83942;04/01/1972;0000;;25.8;;3.6;1.7;21.04;83;3.333333;
83942;04/01/1972;1200;2.6;;18.7;;;;;;
83942;05/01/1972;0000;;21.6;;0;1;16.5;97.5;3;
83942;05/01/1972;1200;16.4;;13.7;;;;;;
83942;06/01/1972;0000;;19.1;;8.1;0.1;15.24;82.75;2.666667;
83942;06/01/1972;1200;44.9;;12.4;;;;;;
83942;07/01/1972;0000;;20.3;;7.5;1.8;16.08;76.5;2.666667;
83942;07/01/1972;1200;0.6;;13.5;;;;;;
83942;08/01/1972;0000;;21.3;;10.5;1.3;17.1;70.5;2.333333;
83942;08/01/1972;1200;2.2;;14.2;;;;;;
83942;09/01/1972;0000;;24.7;;11.7;2.5;18.78;51;1.333333;
83942;09/01/1972;1200;0;;12.7;;;;;;
83942;10/01/1972;0000;;28.8;;11.8;4.5;21.32;64.5;1;
83942;10/01/1972;1200;0;;14.7;;;;;;
83942;11/01/1972;0000;;29.7;;10.7;4.3;22.86;60.25;3.666667;
83942;11/01/1972;1200;0;;17.2;;;;;;
83942;12/01/1972;0000;;29.3;;9.8;5.4;22.52;60.75;2.333333;
83942;12/01/1972;1200;0;;18.3;;;;;;
83942;13/01/1972;0000;;29.8;;8.9;4.3;21.56;72.25;3;
83942;13/01/1972;1200;0;;17.9;;;;;;
83942;14/01/1972;0000;;28.9;;6.4;4;21.44;74.5;3;
83942;14/01/1972;1200;16.6;;17.8;;;;;;
83942;15/01/1972;0000;;26.7;;2.6;3.1;21.58;82.25;3;
83942;15/01/1972;1200;9.2;;18.8;;;;;;
83942;16/01/1972;0000;;30.3;;7.9;2;22.78;74.5;3;
83942;16/01/1972;1200;1.3;;18.9;;;;;;
83942;17/01/1972;0000;;27.8;;3.3;3.5;20.42;78.5;2.666667;
83942;17/01/1972;1200;8.6;;17.5;;;;;;
83942;18/01/1972;0000;;25.5;;5;2.2;21.44;78.75;2;
83942;18/01/1972;1200;16.8;;17.5;;;;;;
83942;19/01/1972;0000;;25.8;;5.8;1.2;22.14;85;3;
83942;19/01/1972;1200;0.1;;18.9;;;;;;
83942;20/01/1972;0000;;23;;1.5;1.3;19.62;89.5;3;
83942;20/01/1972;1200;35;;18.1;;;;;;
83942;21/01/1972;0000;;21.3;;8.3;0.4;17.34;86.25;4;
83942;21/01/1972;1200;10;;15.9;;;;;;
83942;22/01/1972;0000;;22.5;;11.5;1.5;17.34;74.5;3.333333;
83942;22/01/1972;1200;0.2;;14.3;;;;;;
83942;23/01/1972;0000;;22.5;;11;2.9;17.14;71.75;3.666667;
83942;23/01/1972;1200;0;;12.8;;;;;;
83942;24/01/1972;0000;;24.3;;11.7;3.3;18.46;73;2.666667;
83942;24/01/1972;1200;0;;12.3;;;;;;
83942;25/01/1972;0000;;28.5;;11.4;3.3;21.1;64;1.666667;
83942;25/01/1972;1200;0;;14.8;;;;;;
83942;26/01/1972;0000;;29.4;;10.9;3.6;24.02;54.75;1.333333;
83942;26/01/1972;1200;0;;18.6;;;;;;
83942;27/01/1972;0000;;28;;8.5;5.4;22.58;64.5;2;
83942;27/01/1972;1200;0;;18.4;;;;;;
83942;28/01/1972;0000;;21.8;;0.3;3;16.02;95;3;
83942;28/01/1972;1200;0.1;;14;;;;;;
83942;29/01/1972;0000;;20.8;;8.4;0.4;16.2;81.75;3;
83942;29/01/1972;1200;9.5;;12.8;;;;;;
83942;30/01/1972;0000;;25.3;;10.8;2.2;19.46;73.5;3;
83942;30/01/1972;1200;0;;14.2;;;;;;
83942;31/01/1972;0000;;28.8;;11.5;2.7;22.18;;4;
83942;31/01/1972;1200;0;;17.5;;;;;;
83942;01/02/1972;0000;;28.5;;8.5;5;21.04;62;3.333333;
83942;01/02/1972;1200;;;18.3;;;;;;
83942;02/02/1972;0000;;18.6;;11.3;3.5;14.04;73.75;3;
83942;02/02/1972;1200;11.9;;11.2;;;;;;
83942;03/02/1972;0000;;23;;11.6;2.8;17.54;59.75;1;
83942;03/02/1972;1200;0;;10.9;;;;;;
83942;04/02/1972;0000;;26.7;;11.6;4.2;20.04;54.75;1.666667;
83942;04/02/1972;1200;0;;13.7;;;;;;
83942;05/02/1972;0000;;27.5;;11.6;3;21.68;55.5;3;
83942;05/02/1972;1200;0;;16;;;;;;
83942;06/02/1972;0000;;29.7;;11.6;4.6;22.62;63;2;
83942;06/02/1972;1200;0;;16;;;;;;
83942;07/02/1972;0000;;29.8;;10.6;5.2;22.92;61.75;1.666667;
83942;07/02/1972;1200;0;;18.4;;;;;;
83942;08/02/1972;0000;;31;;10.5;6.5;23.42;60;4;
83942;08/02/1972;1200;0;;17.3;;;;;;
83942;09/02/1972;0000;;27.3;;6.1;3.3;21.5;80.25;3.333333;
83942;09/02/1972;1200;0;;19.5;;;;;;
83942;10/02/1972;0000;;24.5;;4.6;4.5;20.28;87.75;2.333333;
83942;10/02/1972;1200;4.3;;17.7;;;;;;
83942;11/02/1972;0000;;20.3;;1.5;0.7;18.22;91;2.333333;
83942;11/02/1972;1200;33.2;;17.6;;;;;;
83942;12/02/1972;0000;;23.5;;2.7;1.4;19.76;68;3;
83942;12/02/1972;1200;5.1;;16.3;;;;;;
83942;13/02/1972;0000;;25.6;;5.4;1.4;20.82;90;3.666667;
83942;13/02/1972;1200;1.5;;19.1;;;;;;
83942;14/02/1972;0000;;21.1;;0;1.2;18.28;85.25;3.666667;
83942;14/02/1972;1200;25.9;;17.1;;;;;;
83942;15/02/1972;0000;;24.2;;11.6;1.3;18.46;76.5;2.333333;
83942;15/02/1972;1200;0.5;;13.9;;;;;;
83942;16/02/1972;0000;;25.2;;5.4;3.6;19.84;78.25;2.666667;
83942;16/02/1972;1200;0;;15.8;;;;;;
83942;17/02/1972;0000;;22;;1;2;19.22;89.5;2.666667;
83942;17/02/1972;1200;0.6;;17.7;;;;;;
83942;18/02/1972;0000;;24;;2.8;0.7;19.14;92.25;3;
83942;18/02/1972;1200;9.4;;17.3;;;;;;
83942;19/02/1972;0000;;19.8;;7.6;0.5;16.12;83.75;5.333333;
83942;19/02/1972;1200;18.4;;15;;;;;;
83942;20/02/1972;0000;;22.5;;11.6;1.5;16.16;75;2.333333;
83942;20/02/1972;1200;1.6;;10.7;;;;;;
83942;21/02/1972;0000;;26.5;;10.4;3.4;19.54;70.25;2.666667;
83942;21/02/1972;1200;0;;13.6;;;;;;
83942;22/02/1972;0000;;24;;3.9;3;18.78;87.25;4.333333;
83942;22/02/1972;1200;0;;16.5;;;;;;
83942;23/02/1972;0000;;22.3;;10.9;1.1;17.64;77.75;3;
83942;23/02/1972;1200;0;;15;;;;;;
83942;24/02/1972;0000;;23.8;;8.8;2.9;18.72;80.5;3.333333;
83942;24/02/1972;1200;0;;14.6;;;;;;
83942;25/02/1972;0000;;24.5;;5.4;2.3;19.12;92.25;2.333333;
83942;25/02/1972;1200;0.2;;16.5;;;;;;
83942;26/02/1972;0000;;19.7;;0;1.4;16.18;90.75;3;
83942;26/02/1972;1200;6.2;;14.8;;;;;;
83942;27/02/1972;0000;;21.5;;10.5;0.8;16.38;79.5;3;
83942;27/02/1972;1200;25.6;;12.2;;;;;;
83942;28/02/1972;0000;;19.4;;9;2.3;15.72;90.25;3.666667;
83942;28/02/1972;1200;0;;13;;;;;;
83942;29/02/1972;0000;;19.7;;4.2;2;15.92;88;2;
83942;29/02/1972;1200;0.2;;12.9;;;;;;
83942;01/04/1972;0000;;;;8.8;0.7;;;3;
83942;01/04/1972;1200;;;14.5;;;;;;
83942;03/04/1972;0000;;17.6;;0;1.2;16.3;96.5;3;
83942;03/04/1972;1200;;;15.7;;;;;;
83942;04/04/1972;0000;;19.6;;5.9;0.2;15.54;92.5;2.666667;
83942;04/04/1972;1200;19.4;;14.4;;;;;;
83942;05/04/1972;0000;;20;;10.6;1.1;14.48;77.75;2.333333;
83942;05/04/1972;1200;0.2;;11;;;;;;
83942;06/04/1972;0000;;21.8;;10.5;2.9;16.06;72.25;4;
83942;06/04/1972;1200;0;;11.9;;;;;;
83942;07/04/1972;0000;;22;;10.6;3.4;16.92;74;3.666667;
83942;07/04/1972;1200;0;;12;;;;;;
83942;08/04/1972;0000;;23;;10.3;3.2;17.96;78;2.333333;
83942;08/04/1972;1200;0;;14.3;;;;;;
83942;09/04/1972;0000;;25.2;;10.2;2.5;19.1;69.75;2.333333;
83942;09/04/1972;1200;0;;14.3;;;;;;
83942;10/04/1972;0000;;24.7;;8.3;2.5;18.44;85.5;2.666667;
83942;10/04/1972;1200;0;;15.5;;;;;;
83942;11/04/1972;0000;;20;;8.8;1.3;16.18;88.75;1.666667;
83942;11/04/1972;1200;4.4;;14.9;;;;;;
83942;12/04/1972;0000;;20.8;;7.9;1.6;15.84;81.25;1;
83942;12/04/1972;1200;0;;12.5;;;;;;
83942;13/04/1972;0000;;24.3;;9;1.8;18.58;71.75;2.666667;
83942;13/04/1972;1200;0;;13;;;;;;
83942;14/04/1972;0000;;19.2;;0;2.3;15.8;95;3.333333;
83942;14/04/1972;1200;5.9;;14.3;;;;;;
83942;15/04/1972;0000;;14.3;;0.2;0.3;10.72;92.5;1.666667;
83942;15/04/1972;1200;67.6;;9.5;;;;;;
83942;16/04/1972;0000;;15.2;;10.3;0.6;10.3;76.75;1.666667;
83942;16/04/1972;1200;3;;6.7;;;;;;
83942;17/04/1972;0000;;16;;4.1;1;11.74;90.75;1.666667;
83942;17/04/1972;1200;0;;8.5;;;;;;
83942;18/04/1972;0000;;20;;10.3;1.4;14.36;83;1.666667;
83942;18/04/1972;1200;0;;10;;;;;;
83942;19/04/1972;0000;;21.3;;10.4;2;15.46;73.5;2;
83942;19/04/1972;1200;0;;10.8;;;;;;
83942;20/04/1972;0000;;20.4;;8;1.9;15.82;69.75;2.666667;
83942;20/04/1972;1200;0;;11.7;;;;;;
83942;21/04/1972;0000;;21.6;;10.3;2.2;15.96;76;1.333333;
83942;21/04/1972;1200;0;;12.2;;;;;;
83942;22/04/1972;0000;;22;;10;2.6;16.58;73;1.666667;
83942;22/04/1972;1200;0;;12.7;;;;;;
83942;23/04/1972;0000;;21.4;;7.9;2.4;17.02;78.5;2.333333;
83942;23/04/1972;1200;0;;12.9;;;;;;
83942;24/04/1972;0000;;23.8;;8.3;1.9;18.3;71;2;
83942;24/04/1972;1200;0;;14.1;;;;;;
83942;25/04/1972;0000;;22.5;;4.5;2.6;17.72;69;1.666667;
83942;25/04/1972;1200;0;;14.4;;;;;;
83942;26/04/1972;0000;;17.9;;0;2.1;14.94;95.75;2.333333;
83942;26/04/1972;1200;1.8;;13.4;;;;;;
83942;27/04/1972;0000;;13.5;;7.5;0.4;10.1;68.75;4;
83942;27/04/1972;1200;42.8;;7.2;;;;;;
83942;28/04/1972;0000;;14.4;;9.8;1.2;9.28;71.25;1;
83942;28/04/1972;1200;0;;5;;;;;;
83942;29/04/1972;0000;;16.5;;10.2;2;10.8;69.5;1;
83942;29/04/1972;1200;0;;6.3;;;;;;
83942;30/04/1972;0000;;18.3;;10.2;2.2;11.86;71.25;1.333333;
83942;30/04/1972;1200;0;;7.6;;;;;;
83942;01/05/1972;0000;;19.7;;10.1;2.5;12.88;78;2;
83942;01/05/1972;1200;0;;9.3;;;;;;
83942;02/05/1972;0000;;19.1;;9.4;2.2;13.62;77.5;3.333333;
83942;02/05/1972;1200;0;;9.6;;;;;;
83942;03/05/1972;0000;;19.3;;9.7;2.3;14.68;69.25;3.333333;
83942;03/05/1972;1200;0;;11.2;;;;;;
83942;04/05/1972;0000;;21.3;;10.1;2.5;15.44;74.5;2.333333;
83942;04/05/1972;1200;0;;10.9;;;;;;
83942;05/05/1972;0000;;22.5;;9.1;2.4;16.44;65;2;
83942;05/05/1972;1200;0;;11.7;;;;;;
83942;06/05/1972;0000;;23.1;;9.7;3;16.84;63.25;3.666667;
83942;06/05/1972;1200;0;;11.5;;;;;;
83942;07/05/1972;0000;;21.4;;8;3.6;17.12;75.25;1.666667;
83942;07/05/1972;1200;0;;13.4;;;;;;
83942;08/05/1972;0000;;24.3;;7.6;1.8;18.78;79.5;4.666667;
83942;08/05/1972;1200;0;;14;;;;;;
83942;09/05/1972;0000;;20.8;;0;2.6;18.6;94.75;2;
83942;09/05/1972;1200;0;;17.5;;;;;;
83942;10/05/1972;0000;;20.8;;0.7;0.4;17.08;97.75;1;
