ID,ano,mes,dia,Precipitacao,TempMedia,TempMaxima,TempMinima,URMedia
19407,2014.0,2.0,19.0,0.0,22.8,28.6,16.8,57.75
19408,2014.0,2.0,20.0,0.0,21.04,26.4,16.4,75.75
19409,2014.0,2.0,21.0,1.0,22.92,29.2,20.4,80.5
19410,2014.0,2.0,22.0,3.0,21.6,28.6,19.0,85.5
19411,2014.0,2.0,23.0,71.6,20.92,26.6,18.0,88.75
19412,2014.0,2.0,24.0,38.8,22.16,29.0,17.4,80.0
19413,2014.0,2.0,25.0,0.0,22.88,27.6,20.4,83.0
19414,2014.0,2.0,26.0,1.6,20.76,25.0,18.8,93.25
19415,2014.0,2.0,27.0,30.4,15.72,19.6,14.0,94.0
19416,2014.0,2.0,28.0,4.0,16.76,21.2,13.4,84.75
19417,2014.0,3.0,1.0,0.0,16.92,22.0,13.4,74.5
19418,2014.0,3.0,2.0,0.0,18.44,24.2,13.6,77.0
19419,2014.0,3.0,3.0,0.0,20.08,26.4,15.8,79.25
19420,2014.0,3.0,4.0,38.6,19.52,24.2,14.8,81.0
19421,2014.0,3.0,5.0,5.3,19.96,25.4,17.6,93.25
19422,2014.0,3.0,6.0,5.2,19.6,24.2,16.2,77.75
19423,2014.0,3.0,7.0,0.0,19.6,24.0,16.8,75.75
19424,2014.0,3.0,8.0,2.1,18.24,22.0,16.2,86.0
19425,2014.0,3.0,9.0,0.0,19.8,26.6,14.2,77.5
19426,2014.0,3.0,10.0,0.0,20.96,24.8,18.4,75.5
19427,2014.0,3.0,11.0,0.0,19.8,24.4,18.0,83.25
19428,2014.0,3.0,12.0,0.0,18.36,23.8,15.2,83.75
19429,2014.0,3.0,13.0,0.0,19.84,27.0,17.4,82.0
19430,2014.0,3.0,14.0,22.4,23.4,29.4,17.2,64.25
19431,2014.0,3.0,15.0,0.0,22.48,25.0,21.8,81.0
19432,2014.0,3.0,16.0,1.0,24.16,30.8,18.8,66.25
19433,2014.0,3.0,17.0,0.0,21.6,24.4,18.2,87.0
19434,2014.0,3.0,18.0,31.0,19.56,24.0,18.0,94.5
19435,2014.0,3.0,19.0,2.8,18.24,19.6,17.4,95.0
19436,2014.0,3.0,20.0,12.5,19.08,22.2,16.2,85.25
19437,2014.0,3.0,21.0,2.3,18.68,21.6,17.4,93.25
19438,2014.0,3.0,22.0,2.8,12.52,17.4,10.4,84.75
19439,2014.0,3.0,23.0,1.3,13.6,20.6,7.2,77.0
19440,2014.0,3.0,24.0,0.0,18.0,24.4,12.8,75.0
19441,2014.0,3.0,25.0,0.0,19.28,25.0,15.0,72.75
19442,2014.0,3.0,26.0,0.0,19.56,25.4,15.4,70.25
19443,2014.0,3.0,27.0,0.0,20.92,28.0,17.0,73.0
19444,2014.0,3.0,28.0,0.6,22.16,28.4,17.6,68.75
19445,2014.0,3.0,29.0,0.0,22.84,29.6,18.2,68.5
19446,2014.0,3.0,30.0,0.0,21.84,25.8,20.0,79.5
19447,2014.0,3.0,31.0,17.2,19.68,22.8,18.6,94.0
19448,2014.0,4.0,1.0,2.8,18.44,20.2,17.2,98.0
19449,2014.0,4.0,2.0,3.7,18.96,23.2,16.4,85.5
19450,2014.0,4.0,3.0,0.0,18.92,24.8,14.2,73.0
19451,2014.0,4.0,4.0,0.0,21.56,28.0,16.2,61.5
19452,2014.0,4.0,5.0,0.0,21.28,28.6,16.0,69.75
19453,2014.0,4.0,6.0,0.0,22.08,28.6,17.8,78.5
19454,2014.0,4.0,7.0,0.0,23.4,29.6,20.2,76.75
19455,2014.0,4.0,8.0,0.0,22.68,30.0,19.8,76.5
19456,2014.0,4.0,9.0,30.4,20.12,25.0,18.2,80.0
19457,2014.0,4.0,10.0,0.0,20.36,27.0,14.4,74.75
19458,2014.0,4.0,11.0,0.0,20.44,23.6,19.0,86.5
19459,2014.0,4.0,12.0,56.4,18.76,22.4,17.0,83.0
19460,2014.0,4.0,13.0,0.0,11.08,17.4,8.2,68.25
19461,2014.0,4.0,14.0,0.0,11.16,15.6,7.2,79.5
19462,2014.0,4.0,15.0,0.0,15.0,22.2,9.0,82.5
19463,2014.0,4.0,16.0,0.0,18.8,25.2,13.6,71.0
19464,2014.0,4.0,17.0,0.0,19.6,23.6,16.4,81.25
19465,2014.0,4.0,18.0,0.0,19.68,22.2,18.0,78.5
19466,2014.0,4.0,19.0,0.0,17.48,20.0,16.2,95.5
19467,2014.0,4.0,20.0,13.3,16.24,19.2,14.6,89.0
19468,2014.0,4.0,21.0,0.0,18.52,24.6,14.0,85.0
19469,2014.0,4.0,22.0,2.6,14.52,18.2,13.2,93.75
19470,2014.0,4.0,23.0,0.4,13.44,16.2,12.0,96.0
19471,2014.0,4.0,24.0,0.0,12.96,15.4,11.8,90.75
19472,2014.0,4.0,25.0,0.0,10.88,15.2,7.8,86.25
19473,2014.0,4.0,26.0,0.0,12.36,18.6,7.6,80.25
19474,2014.0,4.0,27.0,0.0,14.4,20.2,10.8,72.75
19475,2014.0,4.0,28.0,0.0,15.52,20.0,11.8,68.5
19476,2014.0,4.0,29.0,0.0,16.76,22.0,12.8,69.75
19477,2014.0,4.0,30.0,1.8,15.9,18.1,14.0,87.0
19478,2014.0,5.0,1.0,8.9,14.32,17.6,13.0,83.25
19479,2014.0,5.0,2.0,1.5,14.2,20.0,10.8,79.75
19480,2014.0,5.0,3.0,0.0,17.48,23.0,12.2,68.75
19481,2014.0,5.0,4.0,0.8,16.24,18.8,15.4,93.5
19482,2014.0,5.0,5.0,8.2,18.52,23.6,15.0,81.25
19483,2014.0,5.0,6.0,0.2,19.4,23.6,17.2,83.25
19484,2014.0,5.0,7.0,0.0,18.92,24.4,15.6,86.0
19485,2014.0,5.0,8.0,0.6,16.6,19.4,15.4,93.5
19486,2014.0,5.0,9.0,1.7,12.96,16.2,11.0,84.25
19487,2014.0,5.0,10.0,1.0,12.72,16.4,11.0,85.0
19488,2014.0,5.0,11.0,0.0,14.6,20.0,11.0,68.0
19489,2014.0,5.0,12.0,0.0,15.88,21.0,12.0,68.5
19490,2014.0,5.0,13.0,0.0,15.52,19.0,13.8,86.0
19491,2014.0,5.0,14.0,8.1,16.48,22.4,12.2,80.5
19492,2014.0,5.0,15.0,0.0,16.36,22.4,14.0,84.5
19493,2014.0,5.0,16.0,14.2,14.42,18.1,12.8,90.75
19494,2014.0,5.0,17.0,0.0,15.24,21.6,10.4,85.0
19495,2014.0,5.0,18.0,0.0,14.8,20.0,12.6,91.0
19496,2014.0,5.0,19.0,0.0,14.32,21.0,11.2,85.75
19497,2014.0,5.0,20.0,0.0,14.36,20.8,10.8,91.25
19498,2014.0,5.0,21.0,0.0,15.16,16.4,12.4,91.25
19499,2014.0,5.0,22.0,34.9,13.64,18.4,10.6,93.0
19500,2014.0,5.0,23.0,2.6,7.48,11.0,6.4,95.5
19501,2014.0,5.0,24.0,0.6,6.84,11.4,4.2,88.0
19502,2014.0,5.0,25.0,0.0,9.28,13.4,5.8,88.0
19503,2014.0,5.0,26.0,11.0,9.0,10.4,7.6,97.25
19504,2014.0,5.0,27.0,2.6,8.72,14.2,5.2,86.75
19505,2014.0,5.0,28.0,0.0,8.48,15.0,5.2,87.0
19506,2014.0,5.0,29.0,0.0,12.16,18.2,5.8,65.0
19507,2014.0,5.0,30.0,0.0,14.2,19.6,10.0,69.5
19508,2014.0,5.0,31.0,18.4,12.76,14.6,11.4,91.75
19509,2014.0,6.0,1.0,22.1,11.48,15.4,9.6,87.0
19510,2014.0,6.0,2.0,2.3,8.32,12.8,5.2,75.0
19511,2014.0,6.0,3.0,0.0,10.8,17.4,6.2,63.25
19512,2014.0,6.0,4.0,0.0,15.08,20.4,10.0,49.25
19513,2014.0,6.0,5.0,24.5,14.08,16.2,12.2,96.0
19514,2014.0,6.0,6.0,24.8,13.0,14.8,12.0,99.0
19515,2014.0,6.0,7.0,0.0,17.04,19.8,13.0,90.75
19516,2014.0,6.0,8.0,4.5,11.68,18.4,9.0,99.0
19517,2014.0,6.0,9.0,22.1,10.36,16.2,6.2,84.75
19518,2014.0,6.0,10.0,0.0,12.8,18.6,8.0,57.75
19519,2014.0,6.0,11.0,0.0,15.72,21.0,12.0,74.25
19520,2014.0,6.0,12.0,0.0,18.16,22.4,14.4,73.25
19521,2014.0,6.0,13.0,0.0,15.84,19.6,13.8,93.0
19522,2014.0,6.0,14.0,49.1,11.8,13.8,10.4,100.0
19523,2014.0,6.0,15.0,3.0,15.24,20.2,11.0,84.0
19524,2014.0,6.0,16.0,0.0,16.28,20.0,14.2,93.5
19525,2014.0,6.0,17.0,3.3,12.92,16.6,11.8,91.75
19526,2014.0,6.0,18.0,0.6,7.28,11.8,5.8,80.5
19527,2014.0,6.0,19.0,0.0,4.76,9.8,2.0,81.5
19528,2014.0,6.0,20.0,0.0,7.28,14.6,1.6,85.75
19529,2014.0,6.0,21.0,0.0,9.68,16.0,5.2,85.0
19530,2014.0,6.0,22.0,0.0,14.68,19.6,8.8,67.25
19531,2014.0,6.0,23.0,7.6,14.8,17.4,12.8,90.25
19532,2014.0,6.0,24.0,7.5,16.92,20.0,14.2,86.5
19533,2014.0,6.0,25.0,39.9,16.84,19.6,15.4,88.75
19534,2014.0,6.0,26.0,10.8,14.84,16.6,14.0,96.75
19535,2014.0,6.0,27.0,7.0,13.92,14.4,13.2,98.0
19536,2014.0,6.0,28.0,31.7,14.64,15.2,13.8,98.0
19537,2014.0,6.0,29.0,15.4,11.92,15.2,10.4,93.0
19538,2014.0,6.0,30.0,11.2,10.04,10.8,9.2,97.0
19539,2014.0,7.0,1.0,5.2,10.12,13.4,8.8,86.75
19540,2014.0,7.0,2.0,0.0,12.76,19.2,5.0,68.0
19541,2014.0,7.0,3.0,17.2,17.36,20.6,14.8,89.0
19542,2014.0,7.0,4.0,26.7,18.96,23.0,15.2,78.5
19543,2014.0,7.0,5.0,0.0,21.52,26.2,18.8,62.75
19544,2014.0,7.0,6.0,0.0,16.08,21.4,14.6,93.25
19545,2014.0,7.0,7.0,8.1,8.52,15.2,6.0,80.0
19546,2014.0,7.0,8.0,0.0,8.6,14.2,4.2,75.25
19547,2014.0,7.0,9.0,0.0,12.44,17.2,8.0,89.25
19548,2014.0,7.0,10.0,0.0,11.64,14.0,10.4,94.25
19549,2014.0,7.0,11.0,0.4,12.96,18.4,10.2,78.25
19550,2014.0,7.0,12.0,0.0,13.8,18.2,10.4,74.0
19551,2014.0,7.0,13.0,0.0,15.68,20.8,12.4,71.25
19552,2014.0,7.0,14.0,0.0,16.08,22.0,12.4,73.25
19553,2014.0,7.0,15.0,0.0,15.44,20.8,12.4,69.5
19554,2014.0,7.0,16.0,0.0,17.32,22.2,13.4,73.75
19555,2014.0,7.0,17.0,0.0,15.28,18.4,14.0,88.75
19556,2014.0,7.0,18.0,38.8,9.1,14.2,7.0,83.5
19557,2014.0,7.0,19.0,0.6,8.44,14.0,4.0,79.5
19558,2014.0,7.0,20.0,0.0,11.8,17.6,8.2,70.0
19559,2014.0,7.0,21.0,0.0,14.76,21.2,9.8,58.75
19560,2014.0,7.0,22.0,0.0,16.8,22.8,10.2,55.5
19561,2014.0,7.0,23.0,9.0,16.48,19.8,13.0,85.5
19562,2014.0,7.0,24.0,42.6,9.86,18.3,7.0,96.25
19563,2014.0,7.0,25.0,15.3,5.32,10.0,4.0,82.0
19564,2014.0,7.0,26.0,0.0,6.04,11.4,2.8,76.25
19565,2014.0,7.0,27.0,0.0,7.0,13.6,2.0,71.5
19566,2014.0,7.0,28.0,0.0,11.56,17.8,4.2,72.5
19567,2014.0,7.0,29.0,0.0,14.56,19.4,11.0,72.5
19568,2014.0,7.0,30.0,0.0,14.92,16.4,12.2,80.5
19569,2014.0,7.0,31.0,2.4,16.72,21.0,13.2,78.25
19570,2014.0,8.0,1.0,0.0,16.68,21.8,14.0,82.75
19571,2014.0,8.0,2.0,10.6,19.88,25.0,14.4,65.75
19572,2014.0,8.0,3.0,0.0,21.56,26.4,18.8,55.5
19573,2014.0,8.0,4.0,0.2,12.28,21.4,10.0,90.75
19574,2014.0,8.0,5.0,19.6,8.64,17.0,3.0,71.25
19575,2014.0,8.0,6.0,0.0,16.52,23.6,8.4,48.25
19576,2014.0,8.0,7.0,0.0,13.76,19.6,8.8,79.25
19577,2014.0,8.0,8.0,4.1,7.96,13.0,5.8,77.75
19578,2014.0,8.0,9.0,0.0,13.24,19.6,3.4,82.0
19579,2014.0,8.0,10.0,2.5,18.12,22.8,13.8,75.0
19580,2014.0,8.0,11.0,0.2,18.44,24.0,15.0,68.0
19581,2014.0,8.0,12.0,14.0,12.32,18.1,8.8,100.0
19582,2014.0,8.0,13.0,5.0,4.6,8.8,3.2,63.25
19583,2014.0,8.0,14.0,0.0,6.92,16.8,-0.2,60.25
19584,2014.0,8.0,15.0,0.0,11.52,18.2,5.4,71.0
19585,2014.0,8.0,16.0,0.4,15.12,18.6,12.6,84.5
19586,2014.0,8.0,17.0,0.0,15.0,21.4,11.8,86.25
19587,2014.0,8.0,18.0,0.0,15.28,22.8,10.6,81.5
19588,2014.0,8.0,19.0,0.0,16.84,24.4,12.4,77.75
19589,2014.0,8.0,20.0,0.0,19.4,26.4,14.0,53.0
19590,2014.0,8.0,21.0,0.0,18.36,24.0,14.0,54.5
19591,2014.0,8.0,22.0,0.0,20.56,27.0,15.8,57.5
19592,2014.0,8.0,23.0,0.0,22.68,28.2,18.2,51.0
19593,2014.0,8.0,24.0,0.0,24.08,29.4,19.8,43.0
19594,2014.0,8.0,25.0,0.0,14.56,24.2,8.8,79.25
19595,2014.0,8.0,26.0,7.5,8.28,13.2,5.2,65.75
19596,2014.0,8.0,27.0,0.0,6.76,13.4,3.4,70.25
19597,2014.0,8.0,28.0,0.0,7.64,14.4,3.4,71.25
19598,2014.0,8.0,29.0,0.0,12.28,21.6,5.0,72.0
19599,2014.0,8.0,30.0,0.0,17.28,24.4,10.8,68.75
19600,2014.0,8.0,31.0,34.0,16.56,20.4,13.4,92.5
19601,2014.0,9.0,1.0,0.0,16.12,22.2,14.2,85.0
19602,2014.0,9.0,2.0,0.0,14.48,16.6,9.4,91.75
19603,2014.0,9.0,3.0,23.8,14.24,20.0,12.2,83.25
19604,2014.0,9.0,4.0,0.0,14.12,20.2,11.0,74.25
19605,2014.0,9.0,5.0,0.0,14.8,17.8,12.8,73.75
19606,2014.0,9.0,6.0,0.0,15.84,22.4,12.6,82.0
19607,2014.0,9.0,7.0,34.0,15.2,19.4,13.8,94.5
19608,2014.0,9.0,8.0,0.0,19.52,27.0,12.6,74.0
19609,2014.0,9.0,9.0,0.0,23.56,29.8,17.2,50.75
19610,2014.0,9.0,10.0,0.0,16.08,24.6,11.4,83.25
19611,2014.0,9.0,11.0,22.0,10.28,12.0,9.2,98.75
19612,2014.0,9.0,12.0,14.0,16.28,21.2,10.0,84.75
19613,2014.0,9.0,13.0,0.0,21.16,27.0,16.8,73.75
19614,2014.0,9.0,14.0,0.0,21.8,29.6,17.8,57.25
19615,2014.0,9.0,15.0,27.4,15.24,21.0,12.6,87.75
19616,2014.0,9.0,16.0,2.8,11.96,18.2,8.4,72.0
19617,2014.0,9.0,17.0,0.0,13.8,21.8,7.2,81.5
19618,2014.0,9.0,18.0,0.0,15.52,18.4,13.0,85.75
19619,2014.0,9.0,19.0,0.3,16.6,19.6,14.2,87.0
19620,2014.0,9.0,20.0,1.5,15.84,19.2,14.6,81.0
19621,2014.0,9.0,21.0,0.0,11.28,14.6,10.0,84.25
19622,2014.0,9.0,22.0,0.0,14.84,22.6,6.8,57.0
19623,2014.0,9.0,23.0,0.0,18.2,25.6,11.0,58.0
19624,2014.0,9.0,24.0,7.5,15.56,19.8,14.2,91.5
19625,2014.0,9.0,25.0,0.0,19.96,26.8,13.0,67.0
19626,2014.0,9.0,26.0,22.3,15.0,21.0,11.8,88.0
19627,2014.0,9.0,27.0,0.0,13.24,17.0,10.2,90.0
19628,2014.0,9.0,28.0,0.0,17.12,20.4,14.2,81.75
19629,2014.0,9.0,29.0,20.3,17.96,19.0,16.0,93.0
19630,2014.0,9.0,30.0,1.3,16.56,18.2,16.0,98.5
19631,2014.0,10.0,1.0,13.5,13.6,17.4,11.8,90.5
19632,2014.0,10.0,2.0,0.7,12.64,18.2,9.4,76.25
19633,2014.0,10.0,3.0,0.0,13.04,20.0,8.6,68.5
19634,2014.0,10.0,4.0,0.0,14.72,21.8,10.0,66.25
19635,2014.0,10.0,5.0,0.0,16.16,22.4,12.0,65.5
19636,2014.0,10.0,6.0,0.0,14.84,17.6,12.0,76.5
19637,2014.0,10.0,7.0,0.0,18.76,25.8,13.8,73.5
19638,2014.0,10.0,8.0,0.0,21.1,27.1,15.2,67.25
19639,2014.0,10.0,9.0,0.0,21.92,28.8,17.2,66.75
19640,2014.0,10.0,10.0,0.0,20.32,30.6,16.0,78.0
19641,2014.0,10.0,11.0,5.8,14.72,18.6,11.8,97.0
19642,2014.0,10.0,12.0,22.6,20.24,28.2,14.8,89.75
19643,2014.0,10.0,13.0,2.0,16.28,19.4,15.4,99.0
19644,2014.0,10.0,14.0,40.8,16.56,20.6,14.4,92.5
19645,2014.0,10.0,15.0,0.0,21.84,29.0,15.0,63.5
19646,2014.0,10.0,16.0,0.0,19.72,23.4,16.2,76.75
19647,2014.0,10.0,17.0,40.1,17.8,20.0,15.4,85.75
19648,2014.0,10.0,18.0,38.9,18.28,20.2,16.2,82.5
19649,2014.0,10.0,19.0,37.7,17.48,21.0,15.4,92.5
19650,2014.0,10.0,20.0,3.5,14.44,20.0,11.2,69.5
19651,2014.0,10.0,21.0,0.0,15.4,22.0,10.0,74.25
19652,2014.0,10.0,22.0,0.0,17.92,25.4,11.0,65.25
19653,2014.0,10.0,23.0,0.0,19.12,26.8,13.0,65.5
19654,2014.0,10.0,24.0,0.0,20.3,25.9,17.0,76.5
19655,2014.0,10.0,25.0,0.0,19.88,26.4,15.2,85.75
19656,2014.0,10.0,26.0,0.0,20.88,26.8,16.0,78.25
19657,2014.0,10.0,27.0,0.0,23.04,31.2,17.0,65.25
19658,2014.0,10.0,28.0,0.0,24.32,31.2,19.0,59.5
19659,2014.0,10.0,29.0,0.0,27.36,33.0,21.8,48.25
19660,2014.0,10.0,30.0,2.1,18.88,27.8,15.2,92.25
19661,2014.0,10.0,31.0,1.4,20.68,27.4,15.8,83.5
19662,2014.0,11.0,1.0,0.0,18.8,22.2,17.2,100.0
19663,2014.0,11.0,2.0,3.2,18.8,21.2,17.2,90.75
19664,2014.0,11.0,3.0,3.0,24.6,30.0,18.0,68.0
19665,2014.0,11.0,4.0,17.6,18.4,26.2,15.6,95.5
19666,2014.0,11.0,5.0,5.5,14.52,21.0,10.4,78.5
19667,2014.0,11.0,6.0,0.0,18.52,24.2,12.8,82.25
19668,2014.0,11.0,7.0,18.9,18.88,23.2,17.0,88.5
19669,2014.0,11.0,8.0,23.9,19.52,26.4,14.8,64.0
19670,2014.0,11.0,9.0,0.0,20.88,26.4,16.0,54.75
19671,2014.0,11.0,10.0,0.0,21.44,27.4,16.6,62.25
19672,2014.0,11.0,11.0,0.0,21.96,26.4,16.6,60.5
19673,2014.0,11.0,12.0,2.0,17.68,23.0,16.0,93.25
19674,2014.0,11.0,13.0,10.1,14.24,17.4,13.2,92.5
19675,2014.0,11.0,14.0,3.8,14.92,20.4,11.2,77.25
19676,2014.0,11.0,15.0,0.0,17.12,23.0,11.0,60.0
19677,2014.0,11.0,16.0,0.0,19.32,25.0,13.4,49.25
19678,2014.0,11.0,17.0,0.0,19.86,25.9,14.4,62.5
19679,2014.0,11.0,18.0,0.0,22.36,29.4,15.4,43.25
19680,2014.0,11.0,19.0,0.0,22.16,27.8,15.4,63.25
19681,2014.0,11.0,20.0,1.7,21.28,27.6,17.2,77.75
19682,2014.0,11.0,21.0,11.6,21.88,29.0,17.2,78.75
19683,2014.0,11.0,22.0,3.8,19.64,25.4,17.2,74.75
19684,2014.0,11.0,23.0,0.0,18.36,24.4,13.0,65.25
19685,2014.0,11.0,24.0,0.0,23.64,31.2,14.0,64.25
19686,2014.0,11.0,25.0,8.3,20.0,25.6,18.4,84.75
19687,2014.0,11.0,26.0,9.1,19.84,24.6,17.0,86.0
19688,2014.0,11.0,27.0,0.0,19.84,24.6,16.0,77.5
19689,2014.0,11.0,28.0,0.0,20.44,26.4,15.2,74.5
19690,2014.0,11.0,29.0,0.0,24.08,30.6,17.8,51.0
19691,2014.0,11.0,30.0,0.0,23.6,29.0,18.4,66.0
19692,2014.0,12.0,1.0,0.0,23.44,28.6,19.4,81.5
19693,2014.0,12.0,2.0,0.7,24.24,30.0,20.6,82.75
19694,2014.0,12.0,3.0,29.9,18.84,24.0,16.4,78.75
19695,2014.0,12.0,4.0,0.5,18.64,24.6,13.8,72.25
19696,2014.0,12.0,5.0,0.0,20.16,28.0,13.0,50.75
19697,2014.0,12.0,6.0,0.0,21.36,30.4,14.0,57.0
19698,2014.0,12.0,7.0,0.0,25.04,32.2,17.0,57.25
19699,2014.0,12.0,8.0,0.0,24.76,34.6,20.6,68.0
19700,2014.0,12.0,9.0,0.9,22.6,30.8,19.0,72.0
19701,2014.0,12.0,10.0,6.4,23.2,27.8,19.8,80.5
19702,2014.0,12.0,11.0,13.1,19.48,22.4,18.4,97.0
19703,2014.0,12.0,12.0,0.5,20.92,25.9,18.0,91.25
19704,2014.0,12.0,13.0,5.6,18.88,23.4,17.0,93.5
19705,2014.0,12.0,14.0,11.8,16.44,22.0,12.2,78.0
19706,2014.0,12.0,15.0,0.0,18.6,25.8,12.6,68.25
19707,2014.0,12.0,16.0,0.0,21.08,26.6,16.4,76.75
19708,2014.0,12.0,17.0,0.4,21.64,25.2,19.0,80.75
19709,2014.0,12.0,18.0,1.7,20.72,25.6,18.4,77.0
19710,2014.0,12.0,19.0,0.0,21.72,25.4,17.0,73.75
19711,2014.0,12.0,20.0,0.0,23.04,32.6,19.2,79.25
19712,2014.0,12.0,21.0,65.3,20.16,24.6,17.4,92.5
19713,2014.0,12.0,22.0,31.8,15.76,19.6,14.6,88.0
19714,2014.0,12.0,23.0,0.9,15.44,20.0,11.0,68.5
19715,2014.0,12.0,24.0,0.0,18.12,24.6,11.8,71.5
19716,2014.0,12.0,25.0,0.0,22.2,28.4,15.4,69.25
19717,2014.0,12.0,26.0,0.0,22.16,27.4,19.8,84.25
19718,2014.0,12.0,27.0,21.9,21.12,24.6,18.4,92.25
19719,2014.0,12.0,28.0,10.5,21.64,25.0,20.0,92.75
19720,2014.0,12.0,29.0,7.3,21.72,26.4,17.4,79.75
19721,2014.0,12.0,30.0,0.0,22.12,26.6,19.8,83.75
19722,2014.0,12.0,31.0,0.8,21.88,24.4,20.0,85.5
19723,2015.0,1.0,1.0,15.5,21.72,22.4,20.2,81.25
19724,2015.0,1.0,2.0,42.5,17.88,22.0,16.6,89.0
19725,2015.0,1.0,3.0,1.4,19.08,24.8,14.4,73.25
19726,2015.0,1.0,4.0,0.0,21.48,27.6,16.6,60.75
19727,2015.0,1.0,5.0,0.0,24.24,31.6,17.6,67.75
19728,2015.0,1.0,6.0,0.0,25.96,33.4,20.2,65.25
19729,2015.0,1.0,7.0,0.0,25.0,31.2,22.4,73.25
19730,2015.0,1.0,8.0,0.0,23.68,29.6,21.2,85.5
19731,2015.0,1.0,9.0,7.6,23.36,31.8,20.2,78.25
19732,2015.0,1.0,10.0,31.3,24.4,29.4,20.0,79.25
19733,2015.0,1.0,11.0,0.8,23.92,31.4,20.2,78.0
19734,2015.0,1.0,12.0,9.5,24.6,30.8,20.6,77.5
19735,2015.0,1.0,13.0,0.0,26.76,33.4,22.0,67.75
19736,2015.0,1.0,14.0,7.0,22.64,31.8,20.0,85.75
19737,2015.0,1.0,15.0,7.9,20.12,24.2,18.6,93.5
19738,2015.0,1.0,16.0,0.2,22.88,29.0,18.2,85.5
19739,2015.0,1.0,17.0,1.4,22.44,25.6,21.2,86.5
19740,2015.0,1.0,18.0,21.7,22.44,27.0,20.0,87.0
19741,2015.0,1.0,19.0,0.2,24.28,29.2,20.4,72.5
19742,2015.0,1.0,20.0,0.4,21.2,24.6,19.6,87.25
19743,2015.0,1.0,21.0,5.7,17.8,22.2,14.8,88.0
19744,2015.0,1.0,22.0,2.8,18.04,24.4,12.8,69.75
19745,2015.0,1.0,23.0,0.0,20.64,27.2,15.2,65.0
19746,2015.0,1.0,24.0,0.0,22.96,29.4,17.2,66.5
19747,2015.0,1.0,25.0,0.7,23.84,31.0,18.2,63.5
19748,2015.0,1.0,26.0,0.0,24.28,29.6,19.8,75.75
19749,2015.0,1.0,27.0,0.0,23.8,31.0,20.6,77.25
19750,2015.0,1.0,28.0,0.8,23.56,29.4,19.8,81.5
19751,2015.0,1.0,29.0,3.6,18.88,23.2,16.2,88.75
19752,2015.0,1.0,30.0,7.6,17.4,22.6,13.2,80.75
19753,2015.0,1.0,31.0,0.0,18.92,22.8,14.8,83.75
19754,2015.0,2.0,1.0,0.0,20.84,26.8,17.4,83.0
19755,2015.0,2.0,2.0,2.8,23.36,29.4,18.6,76.0
19756,2015.0,2.0,3.0,0.0,23.24,28.8,19.8,73.75
19757,2015.0,2.0,4.0,0.0,21.92,29.0,18.2,77.0
19758,2015.0,2.0,5.0,0.3,20.64,26.2,16.6,72.5
19759,2015.0,2.0,6.0,0.0,19.24,24.0,16.0,84.25
19760,2015.0,2.0,7.0,2.7,18.52,24.0,14.0,78.0
19761,2015.0,2.0,8.0,0.0,22.08,30.6,14.4,66.75
19762,2015.0,2.0,9.0,0.0,23.48,27.8,20.0,73.75
19763,2015.0,2.0,10.0,2.8,23.2,31.0,20.2,81.25
19764,2015.0,2.0,11.0,8.0,22.12,27.2,19.0,90.75
19765,2015.0,2.0,12.0,4.8,23.48,28.2,21.0,88.5
19766,2015.0,2.0,13.0,0.0,22.52,27.8,20.4,82.0
19767,2015.0,2.0,14.0,0.0,20.36,25.6,18.0,85.5
19768,2015.0,2.0,15.0,0.6,19.72,25.4,17.0,78.25
19769,2015.0,2.0,16.0,0.0,18.92,23.4,14.8,83.25
19770,2015.0,2.0,17.0,0.0,20.22,25.9,15.2,75.5
19771,2015.0,2.0,18.0,0.0,21.32,26.4,17.6,81.25
19772,2015.0,2.0,19.0,8.2,22.52,28.0,19.4,85.75
19773,2015.0,2.0,20.0,15.3,19.16,22.0,17.0,96.0
19774,2015.0,2.0,21.0,1.9,20.4,25.2,17.4,93.0
19775,2015.0,2.0,22.0,21.9,20.36,27.0,18.0,89.75
19776,2015.0,2.0,23.0,3.6,21.8,26.2,18.0,79.75
19777,2015.0,2.0,24.0,0.5,21.64,27.2,17.8,72.25
19778,2015.0,2.0,25.0,0.0,22.4,29.0,18.0,72.25
19779,2015.0,2.0,26.0,0.0,21.2,30.0,18.2,83.0
19780,2015.0,2.0,27.0,2.0,20.6,25.0,18.2,87.0
19781,2015.0,2.0,28.0,4.6,19.44,25.0,15.6,76.0
19782,2015.0,3.0,1.0,0.0,21.68,28.0,16.4,61.25
19783,2015.0,3.0,2.0,0.0,22.4,28.6,17.2,70.75
19784,2015.0,3.0,3.0,0.0,23.92,30.2,19.6,69.25
19785,2015.0,3.0,4.0,0.0,23.24,30.6,19.8,78.0
19786,2015.0,3.0,5.0,14.8,22.08,26.0,20.2,90.0
19787,2015.0,3.0,6.0,4.2,20.16,24.6,18.6,86.0
19788,2015.0,3.0,7.0,0.0,20.0,26.2,15.8,79.5
19789,2015.0,3.0,8.0,0.0,21.12,26.8,15.6,77.75
19790,2015.0,3.0,9.0,5.8,20.72,26.4,17.0,89.25
19791,2015.0,3.0,10.0,9.7,18.8,20.4,18.0,96.5
19792,2015.0,3.0,11.0,6.4,19.24,23.4,17.2,86.75
19793,2015.0,3.0,12.0,0.0,19.2,24.0,16.4,81.75
